country;year;CENT;CENTconf;CENTratio;CENTunion;CONCconf;CONCunion
Poland;1995;;;;;;
Poland;1994;;;;;;
Poland;1993;0.24085221;0.196130851;4.385619151;0.04472136;0.384673107;0.02
Poland;1992;;;;;;
Poland;1991;;;;;;
Poland;1990;0.262644807;0.217923447;4.872916422;0.04472136;0.474906289;0.02
Poland;1989;;;;;;
Poland;1988;;;;;;
Poland;1987;;;;;;
Poland;1986;;;;;;
Poland;1985;;;;;;
Poland;1984;;;;;;
Poland;1983;;;;;;
Poland;1982;;;;;;
Poland;1981;0.569116274;0.4;;0.8176;0.6352;1
Poland;1980;;;;;;
Poland;1979;;;;;;
Poland;1978;;;;;;
Poland;1977;;;;;;
Poland;1976;;;;;;
Poland;1975;;;;;;
Poland;1974;;;;;;
Poland;1973;;;;;;
Poland;1972;;;;;;
Poland;1971;;;;;;
Poland;1970;0.780683461;0.4;;0.5355;1;0.071
Poland;1969;;;;;;
Poland;1968;;;;;;
Poland;1967;;;;;;
Poland;1966;;;;;;
Poland;1965;;;;;;
Poland;1964;;;;;;
Poland;1963;;;;;;
Poland;1962;;;;;;
Poland;1961;;;;;;
Poland;1960;0.779743548;0.4;;0.53;1;0.06
Portugal;2017;;;;;;
Portugal;2016;;;;;;
Portugal;2015;0.489091339;0.334172005;2.157071015;0.154919334;0.558354644;0.12
Portugal;2014;;;;;;
Portugal;2013;;;;;;
Portugal;2012;;;;;;
Portugal;2011;;;;;;
Portugal;2010;0.467663136;0.326241779;2.306877745;0.141421356;0.532168493;0.1
Portugal;2009;;;;;;
Portugal;2008;0.434865442;0.308374336;2.437913181;0.126491106;0.475473654;0.08
Portugal;2007;;;;;;
Portugal;2006;0.430294837;0.30380373;2.401779374;0.126491106;0.461483533;0.08
Portugal;2005;;;;;;
Portugal;2004;;;;;0.454818743;
Portugal;2003;0.42381887;0.297327764;2.350582362;0.126491106;0.442018995;0.08
Portugal;2002;0.430304886;0.303813779;2.401858818;0.126491106;0.461514063;0.08
Portugal;2001;;;;;;
Portugal;2000;;;;;;
Portugal;1999;;;;;;
Portugal;1998;;;;;;
Portugal;1997;0.423033332;0.296542225;2.344372135;0.126491106;0.439686457;0.08
Portugal;1996;;;;;;
Portugal;1995;0.424126744;0.297635637;2.353016317;0.126491106;0.442934863;0.08
Portugal;1994;;;;;;
Portugal;1993;;;;;;
Portugal;1992;;;;;;
Portugal;1991;;;;;;
Portugal;1990;0.461301947;0.33481084;2.6469121;0.126491106;0.560491493;0.08
Portugal;1989;;;;;;
Portugal;1988;;;;;;
Portugal;1987;;;;;;
Portugal;1986;0.477024052;0.350532946;2.771206257;0.126491106;0.61436673;0.08
Portugal;1985;;;;;;
Portugal;1984;0.485648569;0.359157462;2.83938905;0.126491106;0.644970414;0.08
Portugal;1983;;;;;;
Portugal;1982;;;;;;
Portugal;1981;;;;;;
Portugal;1980;;;;;;
Portugal;1979;0.468781778;0.368781778;3.687817783;0.1;0.68;0.05
Portugal;1978;;;;;;
Portugal;1977;;;;;;
Portugal;1976;;;;;;
Portugal;1975;;;;;;
Portugal;1974;;;;;;
Portugal;1973;;;;;;
Portugal;1972;;;;;;
Portugal;1971;;;;;;
Portugal;1970;;;;;;
Portugal;1969;;;;;;
Portugal;1968;;;;;;
Portugal;1967;;;;;;
Portugal;1966;;;;;;
Portugal;1965;;;;;;
Portugal;1964;;;;;;
Portugal;1963;;;;;;
Portugal;1962;;;;;;
Portugal;1961;;;;;;
Portugal;1960;;;;;;
Romania;2017;;;;;;
Romania;2016;;;;;0.119308217;
Romania;2015;;;;;;
Romania;2014;;;;;;
Romania;2013;;;;;;
Romania;2012;;;;;0.140167902;
Romania;2011;;;;;;
Romania;2010;;;;;;
Romania;2009;;;;;;
Romania;2008;;;;;0.30003374;
Romania;2007;;;;;;
Romania;2006;;;;;0.23046723;
Romania;2005;;;;;;
Romania;2004;;;;;;
Romania;2003;;;;;0.217242483;
Romania;2002;;;;;0.214778733;
Romania;2001;;;;;;
Romania;2000;;;;;;
Romania;1999;;;;;;
Romania;1998;;;;;0.167499658;
Romania;1997;;;;;;
Romania;1996;;;;;;
Romania;1995;;;;;;
Romania;1994;;;;;;
Romania;1993;;;;;0.186199651;
Romania;1992;;;;;;
Romania;1991;;;;;;
Romania;1990;;;;;;
Romania;1989;;;;;;
Romania;1988;;;;;;
Romania;1987;;;;;;
Romania;1986;;;;;;
Romania;1985;;;;;;
Romania;1984;;;;;;
Romania;1983;;;;;;
Romania;1982;;;;;;
Romania;1981;;;;;;
Romania;1980;;;;;;
Romania;1979;;;;;;
Romania;1978;;;;;;
Romania;1977;;;;;;
Romania;1976;;;;;;
Romania;1975;;;;;;
Romania;1974;;;;;;
Romania;1973;;;;;;
Romania;1972;;;;;;
Romania;1971;;;;;;
Romania;1970;;;;;;
Romania;1969;;;;;;
Romania;1968;;;;;;
Romania;1967;;;;;;
Romania;1966;;;;;;
Romania;1965;;;;;;
Romania;1964;;;;;;
Romania;1963;;;;;;
Romania;1962;;;;;;
Romania;1961;;;;;;
Romania;1960;;;;;;
Russian Federation;2017;;;;;;
Russian Federation;2016;;;;;;
Russian Federation;2015;;;;;;
Russian Federation;2014;;;;;;
Russian Federation;2013;;;;;;
Russian Federation;2012;;;;;;
Russian Federation;2011;;;;;;
Russian Federation;2010;;;;;;
Russian Federation;2009;;;;;;
Russian Federation;2008;;;;;;
Russian Federation;2007;;;;;;
Russian Federation;2006;;;;;;
Russian Federation;2005;;;;;;
Russian Federation;2004;;;;;;
Russian Federation;2003;;;;;;
Russian Federation;2002;;;;;;
Russian Federation;2001;;;;;;
Russian Federation;2000;;;;;;
Russian Federation;1999;;;;;;
Russian Federation;1998;;;;;;
Russian Federation;1997;;;;;;
Russian Federation;1996;;;;;;
Russian Federation;1995;;;;;;
Russian Federation;1994;;;;;;
Russian Federation;1993;;;;;;
Russian Federation;1992;;;;;;
Russian Federation;1991;;;;;;
Russian Federation;1990;;;;;;
Russian Federation;1989;;;;;;
Russian Federation;1988;;;;;;
Russian Federation;1987;;;;;;
Russian Federation;1986;;;;;;
Russian Federation;1985;;;;;;
Russian Federation;1984;;;;;;
Russian Federation;1983;;;;;;
Russian Federation;1982;;;;;;
Russian Federation;1981;;;;;;
Russian Federation;1980;;;;;;
Russian Federation;1979;;;;;;
Russian Federation;1978;;;;;;
Russian Federation;1977;;;;;;
Russian Federation;1976;;;;;;
Russian Federation;1975;;;;;;
Russian Federation;1974;;;;;;
Russian Federation;1973;;;;;;
Russian Federation;1972;;;;;;
Russian Federation;1971;;;;;;
Russian Federation;1970;;;;;;
Russian Federation;1969;;;;;;
Russian Federation;1968;;;;;;
Russian Federation;1967;;;;;;
Russian Federation;1966;;;;;;
Russian Federation;1965;;;;;;
Russian Federation;1964;;;;;;
Russian Federation;1963;;;;;;
Russian Federation;1962;;;;;;
Russian Federation;1961;;;;;;
Russian Federation;1960;;;;;;
Singapore;2017;0.774596669;0.774596669;;;1;
Singapore;2016;0.774596669;0.774596669;;;1;
Singapore;2015;0.774596669;0.774596669;;;1;
Singapore;2014;0.774596669;0.774596669;;;1;
Singapore;2013;0.774596669;0.774596669;;;1;
Singapore;2012;0.774596669;0.774596669;;;1;
Singapore;2011;0.774596669;0.774596669;;;1;
Singapore;2010;0.774596669;0.774596669;;;1;
Singapore;2009;0.774596669;0.774596669;;;1;
Singapore;2008;0.774596669;0.774596669;;;1;
Singapore;2007;0.774596669;0.774596669;;;1;
Singapore;2006;0.774596669;0.774596669;;;1;
Singapore;2005;0.774596669;0.774596669;;;1;
Singapore;2004;0.774596669;0.774596669;;;1;
Singapore;2003;0.774596669;0.774596669;;;1;
Singapore;2002;0.774596669;0.774596669;;;1;
Singapore;2001;0.774596669;0.774596669;;;1;
Singapore;2000;0.774596669;0.774596669;;;1;
Singapore;1999;0.774596669;0.774596669;;;1;
Singapore;1998;0.774596669;0.774596669;;;1;
Singapore;1997;0.774596669;0.774596669;;;1;
Singapore;1996;0.774596669;0.774596669;;;1;
Singapore;1995;0.774596669;0.774596669;;;1;
Singapore;1994;0.774596669;0.774596669;;;1;
Singapore;1993;0.764080295;0.764080295;;;0.973031163;
Singapore;1992;0.763758412;0.763758412;;;0.972211521;
Singapore;1991;0.7635361;0.7635361;;;0.971645626;
Singapore;1990;0.762915664;0.762915664;;;0.970067184;
Singapore;1989;0.762226408;0.762226408;;;0.968315161;
Singapore;1988;0.760639972;0.760639972;;;0.964288613;
Singapore;1987;0.75765119;0.75765119;;;0.956725544;
Singapore;1986;0.751428274;0.751428274;;;0.941074086;
Singapore;1985;0.754567317;0.754567317;;;0.948953061;
Singapore;1984;0.749635654;0.749635654;;;0.936589356;
Singapore;1983;0.746662871;0.746662871;;;0.929175739;
Singapore;1982;0.741342869;0.741342869;;;0.915982083;
Singapore;1981;0.741113658;0.741113658;;;0.915415757;
Singapore;1980;0.735199628;0.735199628;;;0.900864155;
Singapore;1979;0.733648828;0.733648828;;;0.897067671;
Singapore;1978;0.739617457;0.739617457;;;0.911723305;
Singapore;1977;0.728622929;0.728622929;;;0.884818955;
Singapore;1976;0.73969691;0.73969691;;;0.911919197;
Singapore;1975;0.733380301;0.733380301;;;0.896411109;
Singapore;1974;0.720195493;0.720195493;;;0.864469246;
Singapore;1973;0.679956099;0.679956099;;;0.77056716;
Singapore;1972;0.659107755;0.659107755;;;0.724038388;
Singapore;1971;0.345873881;0.345873881;;;0.598143709;
Singapore;1970;0.339873745;0.339873745;;;0.577570814;
Singapore;1969;0.318744603;0.318744603;;;0.50799061;
Singapore;1968;0.318420956;0.318420956;;;0.506959526;
Singapore;1967;0.323337082;0.323337082;;;0.522734343;
Singapore;1966;0.470053675;0.470053675;;;0.552376143;
Singapore;1965;0.330026232;0.330026232;;;0.544586569;
Singapore;1964;0.295799777;0.295799777;;;0.437487539;
Singapore;1963;0.290581468;0.290581468;;;0.422187948;
Singapore;1962;;;;;;
Singapore;1961;;;;;;
Singapore;1960;;;;;;
Slovakia;2017;;;;;;
Slovakia;2016;0.639810179;0.398978287;1.656667165;0.240831892;0.795918367;0.145
Slovakia;2015;0.637291691;0.398964186;1.674016536;0.238327506;0.795862107;0.142
Slovakia;2014;0.63626923;0.398782388;1.679176771;0.237486842;0.795136965;0.141
Slovakia;2013;0.633796101;0.39715291;1.678277357;0.236643191;0.788652168;0.14
Slovakia;2012;0.634089791;0.398293268;1.689139705;0.235796522;0.793187638;0.139
Slovakia;2011;0.634329676;0.399382873;1.699886395;0.234946802;0.797533397;0.138
Slovakia;2010;0.637224083;0.403130085;1.722086375;0.234093998;0.812569326;0.137
Slovakia;2009;0.636888517;0.404509516;1.740731799;0.232379001;0.818139743;0.135
Slovakia;2008;0.627250842;0.394871842;1.699257852;0.232379001;0.779618857;0.135
Slovakia;2007;0.597404125;0.397404125;1.987020623;0.2;0.789650192;0.1
Slovakia;2006;0.599969101;0.399969101;1.999845504;0.2;0.799876408;0.1
Slovakia;2005;0.603296438;0.403296438;2.016482189;0.2;0.813240084;0.1
Slovakia;2004;0.605776434;0.405776434;2.028882169;0.2;0.823272571;0.1
Slovakia;2003;0.596080106;0.401144219;2.057826422;0.194935887;0.804583421;0.095
Slovakia;2002;0.595578147;0.40064226;2.055251429;0.194935887;0.802571103;0.095
Slovakia;2001;0.556676226;0.401756892;2.593329585;0.154919334;0.807043001;0.06
Slovakia;2000;0.55741157;0.402492236;2.598076211;0.154919334;0.81;0.06
Slovakia;1999;0.560392994;0.40547366;2.61732122;0.154919334;0.822044444;0.06
Slovakia;1998;0.564047703;0.409128369;2.640912266;0.154919334;0.836930112;0.06
Slovakia;1997;;;;;;
Slovakia;1996;;;;;;
Slovakia;1995;0.56359099;0.422169634;2.985190111;0.141421356;0.891136;0.05
Slovakia;1994;;;;;;
Slovakia;1993;0.881481868;0.740060512;5.233018065;0.141421356;0.912815936;0.05
Slovakia;1992;;;;;;
Slovakia;1991;;;;;;
Slovakia;1990;;;;;;
Slovakia;1989;;;;;;
Slovakia;1988;;;;;;
Slovakia;1987;;;;;;
Slovakia;1986;;;;;;
Slovakia;1985;;;;;;
Slovakia;1984;;;;;;
Slovakia;1983;;;;;;
Slovakia;1982;;;;;;
Slovakia;1981;;;;;;
Slovakia;1980;;;;;;
Slovakia;1979;;;;;;
Slovakia;1978;;;;;;
Slovakia;1977;;;;;;
Slovakia;1976;;;;;;
Slovakia;1975;;;;;;
Slovakia;1974;;;;;;
Slovakia;1973;;;;;;
Slovakia;1972;;;;;;
Slovakia;1971;;;;;;
Slovakia;1970;;;;;;
Slovakia;1969;;;;;;
Slovakia;1968;;;;;;
Slovakia;1967;;;;;;
Slovakia;1966;;;;;;
Slovakia;1965;;;;;;
Slovakia;1964;;;;;;
Slovakia;1963;;;;;;
Slovakia;1962;;;;;;
Slovakia;1961;;;;;;
Slovakia;1960;;;;;;
Slovenia;2017;;;;;;
Slovenia;2016;;;;;;
Slovenia;2015;0.37014017;0.185749281;1.007366912;0.184390889;0.172513976;0.085
Slovenia;2014;0.36195899;0.177568101;0.962998236;0.184390889;0.157652152;0.085
Slovenia;2013;0.373907974;0.195022536;1.09020912;0.178885438;0.190168948;0.08
Slovenia;2012;0.443378936;0.264493497;1.478563599;0.178885438;0.349784051;0.08
Slovenia;2011;0.37572877;0.196843331;1.100387674;0.178885438;0.193736485;0.08
Slovenia;2010;0.42553776;0.246652322;1.378828397;0.178885438;0.30418684;0.08
Slovenia;2009;0.336826562;0.157941123;0.882917721;0.178885438;0.124726992;0.08
Slovenia;2008;0.375062738;0.201857657;1.165425729;0.173205081;0.203732569;0.075
Slovenia;2007;0.374674682;0.201469601;1.163185284;0.173205081;0.202950001;0.075
Slovenia;2006;0.418943929;0.245738848;1.418773901;0.173205081;0.301937907;0.075
Slovenia;2005;0.3946609;0.227328895;1.358549993;0.167332005;0.258392132;0.07
Slovenia;2004;0.426758726;0.259426721;1.550371192;0.167332005;0.336511117;0.07
Slovenia;2003;0.387962722;0.220630717;1.318520723;0.167332005;0.243389566;0.07
Slovenia;2002;0.38067346;0.213341455;1.274959052;0.167332005;0.227572882;0.07
Slovenia;2001;0.418486121;0.251154115;1.50093292;0.167332005;0.315391948;0.07
Slovenia;2000;0.408313588;0.247068433;1.532253373;0.161245155;0.305214052;0.065
Slovenia;1999;0.434896505;0.27365135;1.697113628;0.161245155;0.374425307;0.065
Slovenia;1998;0.469014705;0.30776955;1.908705721;0.161245155;0.473610479;0.065
Slovenia;1997;0.435231103;0.273985948;1.69918872;0.161245155;0.3753415;0.065
Slovenia;1996;0.419596704;0.258351549;1.60222829;0.161245155;0.333727614;0.065
Slovenia;1995;0.446123515;0.28487836;1.766740587;0.161245155;0.405778399;0.065
Slovenia;1994;0.454299075;0.29305392;1.817443259;0.161245155;0.429403;0.065
Slovenia;1993;0.416042035;0.25479688;1.580183169;0.161245155;0.32460725;0.065
Slovenia;1992;0.449248974;0.288003819;1.786123865;0.161245155;0.414731;0.065
Slovenia;1991;0.463416503;0.302171348;1.873987149;0.161245155;0.456537619;0.065
Slovenia;1990;;;;;;
Slovenia;1989;;;;;;
Slovenia;1988;;;;;;
Slovenia;1987;;;;;;
Slovenia;1986;;;;;;
Slovenia;1985;;;;;;
Slovenia;1984;;;;;;
Slovenia;1983;;;;;;
Slovenia;1982;;;;;;
Slovenia;1981;;;;;;
Slovenia;1980;;;;;;
Slovenia;1979;;;;;;
Slovenia;1978;0;0;;0.611;1;0.222
Slovenia;1977;;;;;;
Slovenia;1976;;;;;;
Slovenia;1975;;;;;;
Slovenia;1974;;;;;;
Slovenia;1973;0;0;;0.61;1;0.22
Slovenia;1972;;;;;;
Slovenia;1971;;;;;;
Slovenia;1970;;;;;;
Slovenia;1969;;;;;;
Slovenia;1968;0;0;;0.608;1;0.216
Slovenia;1967;;;;;;
Slovenia;1966;;;;;;
Slovenia;1965;;;;;;
Slovenia;1964;;;;;;
Slovenia;1963;0;0;;0.6095;1;0.219
Slovenia;1962;;;;;;
Slovenia;1961;;;;;;
Slovenia;1960;;;;;;
South Africa;2017;;;;;;
South Africa;2016;;;;;;
South Africa;2015;;;;;;
South Africa;2014;;;;;;
South Africa;2013;;;;;0.487550974;
South Africa;2012;;;;;;
South Africa;2011;;;;;;
South Africa;2010;;;;;0.563101198;
South Africa;2009;;;;;;
South Africa;2008;;;;;0.46599979;
South Africa;2007;;;;;;
South Africa;2006;;;;;;
South Africa;2005;;;;;;
South Africa;2004;;;;;;
South Africa;2003;;;;;0.426361555;
South Africa;2002;;;;;0.428882838;
South Africa;2001;;;;;;
South Africa;2000;;;;;;
South Africa;1999;;;;;;
South Africa;1998;;;;;;
South Africa;1997;;;;;;
South Africa;1996;;;;;;
South Africa;1995;;;;;;
South Africa;1994;;;;;0.166351662;
South Africa;1993;;;;;;
South Africa;1992;;;;;;
South Africa;1991;;;;;;
South Africa;1990;;;;;;
South Africa;1989;;;;;;
South Africa;1988;;;;;;
South Africa;1987;;;;;;
South Africa;1986;;;;;;
South Africa;1985;;;;;;
South Africa;1984;;;;;;
South Africa;1983;;;;;;
South Africa;1982;;;;;;
South Africa;1981;;;;;;
South Africa;1980;;;;;;
South Africa;1979;;;;;;
South Africa;1978;;;;;;
South Africa;1977;;;;;;
South Africa;1976;;;;;;
South Africa;1975;;;;;;
South Africa;1974;;;;;;
South Africa;1973;;;;;;
South Africa;1972;;;;;;
South Africa;1971;;;;;;
South Africa;1970;;;;;;
South Africa;1969;;;;;;
South Africa;1968;;;;;;
South Africa;1967;;;;;;
South Africa;1966;;;;;;
South Africa;1965;;;;;;
South Africa;1964;;;;;;
South Africa;1963;;;;;;
South Africa;1962;;;;;;
South Africa;1961;;;;;;
South Africa;1960;;;;;;
Spain;2017;;;;;;
Spain;2016;0.559048444;0.295989515;1.125183306;0.263058929;0.292032644;0.173
Spain;2015;0.558597411;0.295538482;1.123468735;0.263058929;0.291143314;0.173
Spain;2014;0.560768293;0.300000197;1.150448237;0.260768096;0.300000393;0.17
Spain;2013;0.565214778;0.304446682;1.167499729;0.260768096;0.308959273;0.17
Spain;2012;0.56637818;0.305610084;1.171961173;0.260768096;0.311325078;0.17
Spain;2011;0.563872863;0.303104767;1.162353721;0.260768096;0.306241666;0.17
Spain;2010;0.558992169;0.302087518;1.175874068;0.256904652;0.304189561;0.165
Spain;2009;0.553776398;0.300794185;1.188993414;0.252982213;0.301590472;0.16
Spain;2008;0.529194415;0.296815414;1.277290174;0.232379001;0.293664634;0.135
Spain;2007;0.526061869;0.293682868;1.263809841;0.232379001;0.287498756;0.135
Spain;2006;0.51369703;0.288308477;1.279162019;0.225388553;0.277072593;0.127
Spain;2005;0.518248329;0.292859776;1.299355141;0.225388553;0.285889494;0.127
Spain;2004;0.524651378;0.299262825;1.327764077;0.225388553;0.29852746;0.127
Spain;2003;0.523987293;0.300380495;1.343342414;0.223606798;0.300761474;0.125
Spain;2002;0.522843259;0.299236462;1.338226139;0.223606798;0.298474866;0.125
Spain;2001;0.52231166;0.298704862;1.335848755;0.223606798;0.297415316;0.125
Spain;2000;0.519416133;0.297605403;1.341708774;0.22181073;0.295229919;0.123
Spain;1999;0.518711784;0.296901054;1.338533324;0.22181073;0.293834119;0.123
Spain;1998;0.516018216;0.295110996;1.335904709;0.22090722;0.290301666;0.122
Spain;1997;0.513776405;0.292869185;1.325756507;0.22090722;0.285907865;0.122
Spain;1996;0.510818891;0.290818891;1.321904049;0.22;0.281918758;0.121
Spain;1995;0.508687904;0.288687904;1.312217743;0.22;0.277802352;0.121
Spain;1994;0.506466428;0.287377405;1.311692395;0.219089023;0.27528591;0.12
Spain;1993;0.50047095;0.288810846;1.364502988;0.211660105;0.278039015;0.112
Spain;1992;0.501536851;0.289876746;1.369538893;0.211660105;0.280095092;0.112
Spain;1991;0.503040243;0.292327168;1.387323346;0.210713075;0.284850578;0.111
Spain;1990;0.498010281;0.28920415;1.385036685;0.20880613;0.278796802;0.109
Spain;1989;0.489185301;0.280379171;1.3427727;0.20880613;0.262041599;0.109
Spain;1988;0.482154065;0.272392295;1.298579316;0.20976177;0.247325209;0.11
Spain;1987;0.479545727;0.268832652;1.275823304;0.210713075;0.240903315;0.111
Spain;1986;0.478881012;0.266278096;1.252466807;0.212602916;0.236346748;0.113
Spain;1985;0.478982685;0.26450658;1.233268286;0.214476106;0.233212435;0.115
Spain;1984;0.48140726;0.265074184;1.225305847;0.216333077;0.234214409;0.117
Spain;1983;0.482867473;0.264693231;1.213219435;0.218174242;0.233541688;0.119
Spain;1982;0.483903567;0.263903567;1.199561669;0.22;0.232150309;0.121
Spain;1981;0.484010365;0.263103145;1.191011975;0.22090722;0.230744216;0.122
Spain;1980;0.612427349;0.390616619;1.76103572;0.22181073;0.508604476;0.123
Spain;1979;0.603280959;0.381470229;1.719800611;0.22181073;0.485065119;0.123
Spain;1978;0.605745253;0.383934523;1.730910507;0.22181073;0.491352394;0.123
Spain;1977;;;;;;
Spain;1976;;;;;;
Spain;1975;;;;;;
Spain;1974;;;;;;
Spain;1973;;;;;;
Spain;1972;;;;;;
Spain;1971;;;;;;
Spain;1970;;;;;;
Spain;1969;;;;;;
Spain;1968;;;;;;
Spain;1967;;;;;;
Spain;1966;;;;;;
Spain;1965;;;;;;
Spain;1964;;;;;;
Spain;1963;;;;;;
Spain;1962;;;;;;
Spain;1961;;;;;;
Spain;1960;;;;;;
Sweden;2017;0.715601168;0.369191007;1.065762635;0.346410162;0.340754999;0.2
Sweden;2016;0.719450515;0.373040354;1.076874744;0.346410162;0.347897764;0.2
Sweden;2015;0.717416801;0.37100664;1.071003916;0.346410162;0.344114816;0.2
Sweden;2014;0.714713131;0.370910863;1.078849375;0.343802269;0.34393717;0.197
Sweden;2013;0.711494338;0.369880521;1.082744616;0.341613817;0.342029;0.1945
Sweden;2012;0.712933641;0.371759199;1.08964551;0.341174442;0.345512255;0.194
Sweden;2011;0.707717824;0.370078963;1.096079293;0.33763886;0.342396098;0.19
Sweden;2010;0.709103378;0.371464517;1.10018295;0.33763886;0.344964719;0.19
Sweden;2009;0.697391494;0.373354459;1.152196875;0.324037035;0.34848388;0.175
Sweden;2008;0.700023155;0.37598612;1.160318358;0.324037035;0.353413907;0.175
Sweden;2007;0.699050849;0.37967646;1.188813111;0.319374388;0.360385536;0.17
Sweden;2006;0.697717284;0.384029541;1.224241463;0.313687743;0.368696722;0.164
Sweden;2005;0.697820657;0.386051512;1.238260802;0.311769145;0.372589425;0.162
Sweden;2004;0.7002236;0.387493684;1.23906817;0.312729915;0.375378388;0.163
Sweden;2003;0.702339889;0.389609974;1.245835319;0.312729915;0.379489829;0.163
Sweden;2002;0.705521592;0.392791677;1.256009282;0.312729915;0.385713253;0.163
Sweden;2001;0.708723504;0.395993588;1.266247867;0.312729915;0.392027305;0.163
Sweden;2000;0.712189249;0.399459333;1.277330097;0.312729915;0.398919397;0.163
Sweden;1999;0.715000361;0.402270446;1.286319044;0.312729915;0.404553779;0.163
Sweden;1998;0.717083155;0.40435324;1.292979085;0.312729915;0.408753857;0.163
Sweden;1997;0.719371362;0.406641446;1.300295963;0.312729915;0.413393165;0.163
Sweden;1996;0.733514159;0.415080493;1.303506935;0.318433667;0.430729539;0.169
Sweden;1995;0.734928481;0.416494815;1.307948432;0.318433667;0.433669827;0.169
Sweden;1994;0.74004211;0.418794542;1.303650465;0.321247568;0.43847217;0.172
Sweden;1993;0.739985558;0.42061117;1.316984658;0.319374388;0.44228439;0.17
Sweden;1992;0.739353827;0.42186367;1.328745663;0.317490157;0.444922389;0.168
Sweden;1991;0.740809309;0.423319152;1.33333;0.317490157;0.44799776;0.168
Sweden;1990;0.734062447;0.424223779;1.36917636;0.309838668;0.449914537;0.16
Sweden;1989;0.736209325;0.427340421;1.383565697;0.308868904;0.456549588;0.159
Sweden;1988;0.73740552;0.429509433;1.394981789;0.307896086;0.461195883;0.158
Sweden;1987;0.738141055;0.43122087;1.404993517;0.306920185;0.464878597;0.157
Sweden;1986;0.73862715;0.432685979;1.414278365;0.305941171;0.468042891;0.156
Sweden;1985;0.737145247;0.432186234;1.41719449;0.304959014;0.466962351;0.155
Sweden;1984;0.727371601;0.427371601;1.424572005;0.3;0.456616214;0.15
Sweden;1983;0.727447595;0.427447595;1.424825315;0.3;0.456778615;0.15
Sweden;1982;0.864917568;0.524329841;1.539485422;0.340587727;0.45820297;0.145
Sweden;1981;0.862927732;0.525881741;1.560267012;0.337045991;0.460919343;0.142
Sweden;1980;0.859461901;0.527196946;1.586676352;0.332264955;0.4632277;0.138
Sweden;1979;0.858451094;0.528602644;1.602562158;0.32984845;0.465701258;0.136
Sweden;1978;0.862500291;0.536310162;1.644164293;0.326190129;0.479380983;0.133
Sweden;1977;0.860007429;0.537517119;1.66676983;0.32249031;0.481541089;0.13
Sweden;1976;0.855978299;0.539750533;1.706841051;0.316227766;0.485551062;0.125
Sweden;1975;0.855858668;0.544731684;1.750833945;0.311126984;0.494554347;0.121
Sweden;1974;0.852065386;0.544819556;1.773236616;0.30724583;0.494713914;0.118
Sweden;1973;0.849579578;0.54626456;1.800980921;0.303315018;0.497341616;0.115
Sweden;1972;0.85020624;0.548212863;1.815314189;0.301993377;0.500895572;0.114
Sweden;1971;0.839130728;0.549303193;1.895276074;0.289827535;0.502889996;0.105
Sweden;1970;0.838845275;0.551791273;1.922255984;0.287054002;0.507456014;0.103
Sweden;1969;0.833196296;0.550353583;1.945793753;0.282842712;0.504815111;0.1
Sweden;1968;0.834549594;0.554549594;1.980534264;0.28;0.512542087;0.098
Sweden;1967;0.855964716;0.562025947;1.9120511;0.293938769;0.526455275;0.108
Sweden;1966;0.869997695;0.572004407;1.919521106;0.297993289;0.545315069;0.111
Sweden;1965;0.88445706;0.57721123;1.878662535;0.30724583;0.555288006;0.118
Sweden;1964;0.889363592;0.582117762;1.894631937;0.30724583;0.564768481;0.118
Sweden;1963;0.882190098;0.585542158;1.973862213;0.296647939;0.571432699;0.11
Sweden;1962;0.884530092;0.587882152;1.981750331;0.296647939;0.576009041;0.11
Sweden;1961;0.87573287;0.592890157;2.096183253;0.282842712;0.585864564;0.1
Sweden;1960;0.868063843;0.598249092;2.217258652;0.269814751;0.596503293;0.091
Switzerland;2017;;;;;;
Switzerland;2016;0.532165388;0;;0.532165388;0.280927676;0.354
Switzerland;2015;0.525423339;0;;0.525423339;0.28196583;0.345087107
Switzerland;2014;0.52036572;0;;0.52036572;0.282250536;0.338475603
Switzerland;2013;0.51585276;0;;0.51585276;0.281518723;0.332630088
Switzerland;2012;0.509336081;0;;0.509336081;0.296688263;0.324279054
Switzerland;2011;0.502832847;0;;0.502832847;0.293715696;0.31605109
Switzerland;2010;0.499500194;0;;0.499500194;0.295064004;0.311875555
Switzerland;2009;0.494361598;0;;0.494361598;0.298193432;0.305491737
Switzerland;2008;0.506205823;0;;0.506205823;0.285849036;0.320305419
Switzerland;2007;0.505313009;0;;0.505313009;0.285339691;0.319176547
Switzerland;2006;0.504486082;0;;0.504486082;0.289968584;0.318132758
Switzerland;2005;0.50300683;0;;0.50300683;0.293849204;0.316269839
Switzerland;2004;0.506501988;0;;0.506501988;0.291292829;0.32068033
Switzerland;2003;0.337578993;0;;0.337578993;0.297047633;0.142449471
Switzerland;2002;0.347431372;0;;0.347431372;0.290613758;0.150885698
Switzerland;2001;0.351732582;0;;0.351732582;0.284460349;0.154644761
Switzerland;2000;0.351946386;0;;0.351946386;0.286776655;0.154832824
Switzerland;1999;0.366606056;0;;0.366606056;0.27822162;0.168
Switzerland;1998;0.37094474;0;;0.37094474;0.283010343;0.172
Switzerland;1997;0.365513338;0;;0.365513338;0.280447902;0.167
Switzerland;1996;0.372021505;0;;0.372021505;0.285792707;0.173
Switzerland;1995;0.381575681;0;;0.381575681;0.285333146;0.182
