VariableCode,RegionCode,YearCode,AggValue
labsh,IND,1996,0.62345266342163100
labsh,IND,1997,0.62269347906112700
labsh,IND,1998,0.61085438728332500
labsh,IND,1999,0.60229253768920900
labsh,IND,2000,0.59547996520996100
labsh,IND,2001,0.58325493335723900
labsh,IND,2002,0.55831050872802700
labsh,IND,2003,0.55034899711608900
labsh,IND,2004,0.51423865556716900
labsh,IND,2005,0.50090736150741600
labsh,IND,2006,0.48188790678978000
labsh,IND,2007,0.48065128922462500
labsh,IND,2008,0.50133049488067600
labsh,IND,2009,0.51078611612319900
labsh,IND,2010,0.51054883003234900
labsh,IND,2011,0.51198363304138200
labsh,IND,2012,0.51140707731246900
labsh,IND,2013,0.51599323749542200
labsh,IND,2014,0.51572334766387900
labsh,IND,2015,0.50730562210083000
labsh,IND,2016,0.51750373840332000
labsh,IND,2017,0.52180373668670700
labsh,IND,2018,0.52180373668670700
labsh,IND,2019,0.52180373668670700
labsh,VGB,1991,0.38966500759124800
labsh,VGB,1992,0.38966500759124800
labsh,VGB,1993,0.38966500759124800
labsh,VGB,1994,0.38966500759124800
labsh,VGB,1995,0.38966500759124800
labsh,VGB,1996,0.37244758009910600
labsh,VGB,1997,0.40203467011451700
labsh,VGB,1998,0.39883905649185200
labsh,VGB,1999,0.38055825233459500
labsh,VGB,2000,0.38055825233459500
labsh,VGB,2001,0.38055825233459500
labsh,VGB,2002,0.38055825233459500
labsh,VGB,2003,0.38055825233459500
labsh,VGB,2004,0.38055825233459500
labsh,VGB,2005,0.38055825233459500
labsh,VGB,2006,0.38055825233459500
labsh,VGB,2007,0.38055825233459500
labsh,VGB,2008,0.38055825233459500
labsh,VGB,2009,0.38055825233459500
labsh,VGB,2010,0.38055825233459500
labsh,VGB,2011,0.38055825233459500
labsh,VGB,2012,0.38055825233459500
labsh,VGB,2013,0.38055825233459500
labsh,VGB,2014,0.38055825233459500
labsh,VGB,2015,0.38055825233459500
labsh,VGB,2016,0.38055825233459500
labsh,VGB,2017,0.38055825233459500
labsh,VGB,2018,0.38055825233459500
labsh,VGB,2019,0.38055825233459500
labsh,ARG,1960,0.44102361798286400
labsh,ARG,1961,0.44102361798286400
labsh,ARG,1962,0.44102361798286400
labsh,ARG,1963,0.44102361798286400
labsh,ARG,1964,0.44102361798286400
labsh,ARG,1965,0.44102361798286400
labsh,ARG,1966,0.44102361798286400
labsh,ARG,1967,0.44102361798286400
labsh,ARG,1968,0.44102361798286400
labsh,ARG,1969,0.44102361798286400
labsh,ARG,1970,0.44102361798286400
labsh,ARG,1971,0.44102361798286400
labsh,ARG,1972,0.44102361798286400
labsh,ARG,1973,0.44102361798286400
labsh,ARG,1974,0.44102361798286400
labsh,ARG,1975,0.44102361798286400
labsh,ARG,1976,0.44102361798286400
labsh,ARG,1977,0.44102361798286400
labsh,ARG,1978,0.44102361798286400
labsh,ARG,1979,0.44102361798286400
labsh,ARG,1980,0.44102361798286400
labsh,ARG,1981,0.44102361798286400
labsh,ARG,1982,0.44102361798286400
labsh,ARG,1983,0.44102361798286400
labsh,ARG,1984,0.44102361798286400
labsh,ARG,1985,0.44102361798286400
labsh,URY,1977,0.51688915491104100
labsh,URY,1978,0.51688915491104100
labsh,CRI,2016,0.57978594303131100
labsh,CRI,2017,0.57978594303131100
labsh,CRI,2018,0.57978594303131100
labsh,CRI,2019,0.57978594303131100
labsh,HUN,2013,0.57485085725784300
labsh,HUN,2014,0.56277900934219400
labsh,HUN,2015,0.55086773633956900
labsh,HUN,2016,0.56359058618545500
labsh,HUN,2017,0.56240952014923100
labsh,HUN,2018,0.55542290210723900
labsh,HUN,2019,0.55542290210723900
labsh,LUX,1960,0.54594516754150400
labsh,LUX,1961,0.54594516754150400
labsh,LUX,1962,0.54594516754150400
labsh,LUX,1963,0.54594516754150400
labsh,LUX,1964,0.54594516754150400
labsh,LUX,1965,0.54594516754150400
labsh,LUX,1966,0.54594516754150400
labsh,LUX,1967,0.54594516754150400
labsh,LUX,1968,0.54594516754150400
labsh,LUX,1969,0.54594516754150400
labsh,LUX,1970,0.54594516754150400
labsh,LUX,1971,0.54594516754150400
labsh,LUX,1972,0.54594516754150400
labsh,LUX,1973,0.54594516754150400
labsh,LUX,1974,0.54594516754150400
labsh,LUX,1975,0.54594516754150400
labsh,LUX,1976,0.54594516754150400
labsh,LUX,1977,0.54594516754150400
labsh,LUX,1978,0.54594516754150400
labsh,LUX,1979,0.54594516754150400
labsh,LUX,1980,0.54594516754150400
labsh,LUX,1981,0.54594516754150400
labsh,LUX,1982,0.54594516754150400
labsh,LUX,1983,0.54594516754150400
labsh,LUX,1984,0.54594516754150400
labsh,LUX,1985,0.54594516754150400
labsh,LUX,1986,0.54594516754150400
labsh,LUX,1987,0.54594516754150400
labsh,LUX,1988,0.54594516754150400
labsh,LUX,1989,0.54594516754150400
labsh,LUX,1990,0.54594516754150400
labsh,LUX,1991,0.54594516754150400
labsh,LUX,1992,0.54594516754150400
labsh,LUX,1993,0.54594516754150400
labsh,LUX,1994,0.54594516754150400
labsh,LUX,1995,0.54594516754150400
labsh,LUX,1996,0.54104989767074600
labsh,LUX,1997,0.54966670274734500
labsh,LUX,1998,0.56198561191558800
labsh,LUX,1999,0.53542697429657000
labsh,LUX,2000,0.54003763198852500
labsh,LUX,2001,0.57010781764984100
labsh,LUX,2002,0.57849103212356600
labsh,LUX,2003,0.57198059558868400
labsh,LUX,2004,0.57566475868225100
labsh,LUX,2005,0.56920266151428200
labsh,LUX,2006,0.54148727655410800
labsh,LUX,2007,0.53723776340484600
labsh,LUX,2008,0.56273180246353100
labsh,LUX,2009,0.59761202335357700
labsh,LUX,2010,0.56690376996994000
labsh,LUX,2011,0.55464345216751100
labsh,LUX,2012,0.56995099782943700
labsh,LUX,2013,0.56285703182220500
labsh,LUX,2014,0.55751162767410300
labsh,LUX,2015,0.54875683784484900
labsh,LUX,2016,0.53862917423248300
labsh,LUX,2017,0.55377000570297200
labsh,LUX,2018,0.56298571825027500
labsh,LUX,2019,0.56298571825027500
labsh,EST,1970,0.65542292594909700
labsh,EST,1971,0.65542292594909700
labsh,EST,1972,0.65542292594909700
labsh,EST,1973,0.65542292594909700
labsh,EST,1974,0.65542292594909700
labsh,EST,1975,0.65542292594909700
labsh,EST,1976,0.65542292594909700
labsh,EST,1977,0.65542292594909700
labsh,EST,1978,0.65542292594909700
labsh,EST,1979,0.65542292594909700
labsh,EST,1980,0.65542292594909700
labsh,EST,1981,0.65542292594909700
labsh,EST,1982,0.65542292594909700
labsh,EST,1983,0.65542292594909700
labsh,EST,1984,0.65542292594909700
labsh,EST,1985,0.65542292594909700
labsh,EST,1986,0.65542292594909700
labsh,EST,1987,0.65542292594909700
labsh,EST,1988,0.65542292594909700
labsh,EST,1989,0.65542292594909700
labsh,EST,1990,0.65542292594909700
labsh,SGP,1960,0.40206229686737100
labsh,SGP,1961,0.40206229686737100
labsh,SGP,1962,0.40206229686737100
labsh,SGP,1963,0.40206229686737100
labsh,SGP,1964,0.40206229686737100
labsh,SGP,1965,0.40206229686737100
labsh,SGP,1966,0.40206229686737100
labsh,SGP,1967,0.40206229686737100
labsh,SGP,1968,0.40206229686737100
labsh,SGP,1969,0.40206229686737100
labsh,SGP,1970,0.40206229686737100
labsh,SGP,1971,0.40206229686737100
labsh,SGP,1972,0.40206229686737100
labsh,SGP,1973,0.40206229686737100
labsh,SGP,1974,0.40206229686737100
labsh,SGP,1975,0.40206229686737100
labsh,SGP,1976,0.40206229686737100
labsh,SGP,1977,0.40206229686737100
labsh,SGP,1978,0.40206229686737100
labsh,SGP,1979,0.40206229686737100
labsh,SGP,1980,0.40206229686737100
labsh,SGP,1981,0.41414961218833900
labsh,SGP,1982,0.45169860124588000
labsh,SGP,1983,0.46593847870826700
labsh,SGP,1984,0.47788465023040800
labsh,SGP,1985,0.49103838205337500
labsh,SGP,1986,0.44835090637207000
labsh,SGP,1987,0.42418184876442000
labsh,SGP,1988,0.41592609882354700
labsh,SGP,1989,0.42571881413459800
labsh,SGP,1990,0.42934843897819500
labsh,SGP,1991,0.43817377090454100
labsh,SGP,1992,0.44707390666008000
labsh,SGP,1993,0.43585130572319000
labsh,SGP,1994,0.43930888175964400
labsh,SGP,1995,0.44019517302513100
labsh,SGP,1996,0.44173026084899900
labsh,SGP,1997,0.43725708127021800
labsh,SGP,1998,0.46197772026062000
labsh,SGP,1999,0.45579534769058200
labsh,SVN,1991,0.72242146730423000
labsh,SVN,1992,0.72242146730423000
labsh,SVN,1993,0.72242146730423000
labsh,SVN,1994,0.72242146730423000
labsh,SVN,1995,0.72242146730423000
labsh,SVN,1996,0.70201563835144000
labsh,SVN,1997,0.67536675930023200
labsh,SVN,1998,0.66499060392379800
labsh,SVN,1999,0.65063118934631300
labsh,SVN,2000,0.65929746627807600
labsh,SVN,2001,0.65562880039215100
labsh,SVN,2002,0.65332853794097900
labsh,SVN,2003,0.64132469892501800
labsh,SVN,2004,0.64141422510147100
labsh,SVN,2005,0.64513671398162800
labsh,SVN,2006,0.63908553123474100
labsh,SVN,2007,0.63378894329071000
labsh,SVN,2008,0.64490497112274200
labsh,SVN,2009,0.66489779949188200
labsh,SVN,2010,0.67002904415130600
labsh,SVN,2011,0.65653181076049800
labsh,SVN,2012,0.65629130601882900
labsh,SVN,2013,0.64222753047943100
labsh,SVN,2014,0.63497483730316200
labsh,SVN,2015,0.63156545162200900
labsh,SVN,2016,0.63803899288177500
labsh,SVN,2017,0.63397854566574100
labsh,SVN,2018,0.63669919967651400
labsh,SVN,2019,0.63669919967651400
labsh,HRV,2005,0.64388632774353000
labsh,HRV,2006,0.63302522897720300
labsh,HRV,2007,0.62731242179870600
labsh,HRV,2008,0.62668204307556200
labsh,HRV,2009,0.65292882919311500
labsh,HRV,2010,0.65071034431457500
labsh,HRV,2011,0.63458234071731600
labsh,HRV,2012,0.59402620792388900
labsh,HRV,2013,0.58786845207214400
labsh,HRV,2014,0.59005171060562100
labsh,HRV,2015,0.59038597345352200
labsh,HRV,2016,0.58681726455688500
labsh,HRV,2017,0.58823603391647300
labsh,HRV,2018,0.59054577350616500
labsh,HRV,2019,0.59054577350616500
labsh,HUN,1970,0.65366792678833000
labsh,HUN,1971,0.65366792678833000
labsh,HUN,1972,0.65366792678833000
labsh,HUN,1973,0.65366792678833000
labsh,HUN,1974,0.65366792678833000
labsh,HUN,1975,0.65366792678833000
labsh,HUN,1976,0.65366792678833000
labsh,HUN,1977,0.65366792678833000
labsh,HUN,1978,0.65366792678833000
labsh,HUN,1979,0.65366792678833000
labsh,HUN,1980,0.65366792678833000
labsh,HUN,1981,0.65366792678833000
labsh,HUN,1982,0.65366792678833000
labsh,HUN,1983,0.65366792678833000
labsh,HUN,1984,0.65366792678833000
labsh,HUN,1985,0.65366792678833000
labsh,HUN,1986,0.65366792678833000
labsh,HUN,1987,0.65366792678833000
labsh,HUN,1988,0.65366792678833000
labsh,HUN,1989,0.65366792678833000
labsh,HUN,1990,0.65366792678833000
labsh,HUN,1991,0.65366792678833000
labsh,HUN,1992,0.65366792678833000
labsh,HUN,1993,0.65366792678833000
labsh,HUN,1994,0.65366792678833000
labsh,HUN,1995,0.65366792678833000
labsh,HUN,1996,0.63753896951675400
labsh,HUN,1997,0.61054247617721600
labsh,HUN,1998,0.59982401132583600
labsh,HUN,1999,0.59293222427368200
labsh,HUN,2000,0.60829424858093300
labsh,HUN,2001,0.60727345943450900
labsh,HUN,2002,0.58834558725357100
labsh,HUN,2003,0.60682696104049700
labsh,HUN,2004,0.60768371820449800
labsh,HUN,2005,0.61334896087646500
labsh,HUN,2006,0.59313291311264000
labsh,HUN,2007,0.59732908010482800
labsh,HUN,2008,0.59537249803543100
labsh,HUN,2009,0.59136921167373700
labsh,HUN,2010,0.57206034660339400
labsh,HUN,2011,0.57171636819839500
labsh,HUN,2012,0.58905005455017100
labsh,CHL,1960,0.47767567634582500
labsh,CHL,1961,0.47767567634582500
labsh,CHL,1962,0.47767567634582500
labsh,CHL,1963,0.47767567634582500
labsh,CHL,1964,0.47767567634582500
labsh,CHL,1965,0.47767567634582500
labsh,CHL,1966,0.47767567634582500
labsh,CHL,1967,0.47767567634582500
labsh,CHL,1968,0.47767567634582500
labsh,CHL,1969,0.47767567634582500
labsh,CHL,1970,0.47767567634582500
labsh,CHL,1971,0.47767567634582500
labsh,CHL,1972,0.47767567634582500
labsh,CHL,1973,0.47767567634582500
labsh,CHL,1974,0.47767567634582500
labsh,CHL,1975,0.47767567634582500
labsh,CHL,1976,0.47767567634582500
labsh,CHL,1977,0.47767567634582500
labsh,CHL,1978,0.47767567634582500
labsh,CHL,1979,0.47767567634582500
labsh,CHL,1980,0.47767567634582500
labsh,CHL,1981,0.47767567634582500
labsh,CHL,1982,0.47767567634582500
labsh,CHL,1983,0.47767567634582500
labsh,CHL,1984,0.47767567634582500
labsh,CHL,1985,0.47767567634582500
labsh,CHL,1986,0.47767567634582500
labsh,CHL,1987,0.47767567634582500
labsh,CHL,1988,0.47767567634582500
labsh,CHL,1989,0.47767567634582500
labsh,CHL,1990,0.47767567634582500
labsh,CHL,1991,0.47767567634582500
labsh,CHL,1992,0.47767567634582500
labsh,ARG,1986,0.44102361798286400
labsh,ARG,1987,0.44102361798286400
labsh,ARG,1988,0.44102361798286400
labsh,ARG,1989,0.44102361798286400
labsh,ARG,1990,0.44102361798286400
labsh,ARG,1991,0.44102361798286400
labsh,ARG,1992,0.44102361798286400
labsh,ARG,1993,0.44102361798286400
labsh,ARG,1994,0.43184515833854700
labsh,ARG,1995,0.39392945170402500
labsh,ARG,1996,0.36697271466255200
labsh,ARG,1997,0.35687369108200100
labsh,ARG,1998,0.36957648396492000
labsh,ARG,1999,0.39151379466056800
labsh,ARG,2000,0.39110618829727200
labsh,ARG,2001,0.39978456497192400
labsh,ARG,2002,0.31755295395851100
labsh,ARG,2003,0.31013572216033900
labsh,ARG,2004,0.32479485869407700
labsh,ARG,2005,0.33895027637481700
labsh,ARG,2006,0.35553923249244700
labsh,ARG,2007,0.36484679579734800
labsh,ARG,2008,0.40367910265922500
labsh,ARG,2009,0.44385451078414900
labsh,ARG,2010,0.44069242477417000
labsh,ARG,2011,0.47312399744987500
labsh,ARG,2012,0.52017933130264300
labsh,ARG,2013,0.54391765594482400
labsh,ARG,2014,0.54391765594482400
labsh,ARG,2015,0.54391765594482400
labsh,ARG,2016,0.54391765594482400
labsh,ARG,2017,0.54391765594482400
labsh,ARG,2018,0.54391765594482400
labsh,ARG,2019,0.54391765594482400
labsh,LKA,1973,0.43695175647735600
labsh,LKA,1974,0.43695175647735600
labsh,LKA,1975,0.43695175647735600
labsh,LKA,1976,0.43695175647735600
labsh,LKA,1977,0.43695175647735600
labsh,LKA,1978,0.43695175647735600
labsh,LKA,1979,0.43695175647735600
labsh,LKA,1980,0.43695175647735600
labsh,LKA,1981,0.43695175647735600
labsh,LKA,1982,0.43695175647735600
labsh,LKA,1983,0.43695175647735600
labsh,LKA,1984,0.43695175647735600
labsh,LKA,1985,0.43695175647735600
labsh,LKA,1986,0.43695175647735600
labsh,LKA,1987,0.43695175647735600
labsh,LKA,1988,0.43695175647735600
labsh,LKA,1989,0.43695175647735600
labsh,LKA,1990,0.43695175647735600
labsh,LKA,1991,0.43695175647735600
labsh,LKA,1992,0.43695175647735600
labsh,LKA,1993,0.43695175647735600
labsh,LKA,1994,0.43695175647735600
labsh,LKA,1995,0.42305642366409300
labsh,LKA,1996,0.42129501700401300
labsh,LKA,1997,0.41591158509254500
labsh,LKA,1998,0.41366177797317500
labsh,LKA,1999,0.41473615169525100
labsh,LKA,2000,0.40470081567764300
labsh,LKA,2001,0.39907330274581900
labsh,LKA,2002,0.36879551410675000
labsh,LKA,2003,0.38950857520103500
labsh,LKA,2004,0.38655021786689800
labsh,LKA,2005,0.38043689727783200
labsh,LKA,2006,0.37453186511993400
labsh,LKA,2007,0.37712910771369900
labsh,LKA,2008,0.39142572879791300
labsh,LKA,2009,0.38540193438530000
labsh,LKA,2010,0.38660508394241300
labsh,LKA,2011,0.37916463613510100
labsh,LKA,2012,0.35889205336570700
labsh,LKA,2013,0.36759501695632900
labsh,LKA,2014,0.37365001440048200
labsh,LKA,2015,0.39989912509918200
labsh,LKA,2016,0.39724487066268900
labsh,LKA,2017,0.39481329917907700
labsh,LKA,2018,0.41147500276565600
labsh,LKA,2019,0.41147500276565600
labsh,CHL,1993,0.47767567634582500
labsh,CHL,1994,0.47767567634582500
labsh,CHL,1995,0.47767567634582500
labsh,CHL,1996,0.47767567634582500
labsh,CHL,1997,0.48284229636192300
labsh,CHL,1998,0.50355237722396900
labsh,CHL,1999,0.51628828048706100
labsh,CHL,2000,0.49851754307746900
labsh,CHL,2001,0.49457925558090200
labsh,CHL,2002,0.49340796470642100
labsh,CHL,2003,0.50219112634658800
labsh,CHL,2004,0.45680803060531600
labsh,CHL,2005,0.43114435672760000
labsh,CHL,2006,0.38486394286155700
labsh,CHL,2007,0.38413158059120200
labsh,CHL,2008,0.43092906475067100
labsh,SGP,2000,0.45759242773056000
labsh,SGP,2001,0.48934844136238100
labsh,SGP,2002,0.47307565808296200
labsh,SGP,2003,0.46449789404869100
labsh,SGP,2004,0.42625194787979100
labsh,SGP,2005,0.42181241512298600
labsh,SGP,2006,0.41980013251304600
labsh,SGP,2007,0.42375618219375600
labsh,SGP,2008,0.44755733013153100
labsh,SGP,2009,0.45744580030441300
labsh,SGP,2010,0.43946811556816100
labsh,SGP,2011,0.43946811556816100
labsh,SGP,2012,0.43946811556816100
labsh,SGP,2013,0.43946811556816100
labsh,SGP,2014,0.43946811556816100
labsh,SGP,2015,0.43946811556816100
labsh,SGP,2016,0.43946811556816100
labsh,SGP,2017,0.43946811556816100
labsh,SGP,2018,0.43946811556816100
labsh,SGP,2019,0.43946811556816100
labsh,CRI,1960,0.57547795772552500
labsh,CRI,1961,0.57547795772552500
labsh,CRI,1962,0.57547795772552500
labsh,CRI,1963,0.57547795772552500
labsh,CRI,1964,0.57547795772552500
labsh,CRI,1965,0.57547795772552500
labsh,CRI,1966,0.57547795772552500
labsh,CRI,1967,0.57547795772552500
labsh,CRI,1968,0.57547795772552500
labsh,CRI,1969,0.57547795772552500
labsh,CRI,1970,0.57547795772552500
labsh,CRI,1971,0.57547795772552500
labsh,CRI,1972,0.57547795772552500
labsh,CRI,1973,0.57547795772552500
labsh,CRI,1974,0.57547795772552500
labsh,CRI,1975,0.57547795772552500
labsh,CRI,1976,0.57547795772552500
labsh,CRI,1977,0.57547795772552500
labsh,CRI,1978,0.57547795772552500
labsh,CRI,1979,0.57547795772552500
labsh,CRI,1980,0.57547795772552500
labsh,CRI,1981,0.57547795772552500
labsh,CRI,1982,0.57547795772552500
labsh,CRI,1983,0.57547795772552500
labsh,CRI,1984,0.57547795772552500
labsh,CRI,1985,0.57547795772552500
labsh,CRI,1986,0.57547795772552500
labsh,CRI,1987,0.57547795772552500
labsh,CRI,1988,0.57547795772552500
labsh,CRI,1989,0.57547795772552500
labsh,CRI,1990,0.57547795772552500
labsh,CRI,1991,0.57547795772552500
labsh,CRI,1992,0.57547795772552500
labsh,CRI,1993,0.57547795772552500
labsh,CRI,1994,0.57547795772552500
labsh,CRI,1995,0.57547795772552500
labsh,CRI,1996,0.57547795772552500
labsh,CRI,1997,0.57547795772552500
labsh,CRI,1998,0.57547795772552500
labsh,CRI,1999,0.57547795772552500
labsh,CRI,2000,0.57547795772552500
labsh,CRI,2001,0.57547795772552500
labsh,CRI,2002,0.57547795772552500
labsh,CRI,2003,0.57547795772552500
labsh,CRI,2004,0.57547795772552500
labsh,CRI,2005,0.57547795772552500
labsh,CRI,2006,0.57547795772552500
labsh,CRI,2007,0.57547795772552500
labsh,CRI,2008,0.57547795772552500
labsh,EST,1991,0.65542292594909700
labsh,EST,1992,0.65542292594909700
labsh,EST,1993,0.65542292594909700
labsh,EST,1994,0.65542292594909700
labsh,EST,1995,0.64604455232620200
labsh,EST,1996,0.65106916427612300
labsh,EST,1997,0.62996941804885900
labsh,EST,1998,0.61443763971328700
labsh,EST,1999,0.59048926830291700
labsh,EST,2000,0.58611917495727500
labsh,EST,2001,0.56992989778518700
labsh,EST,2002,0.55981594324111900
labsh,EST,2003,0.55422103404998800
labsh,EST,2004,0.55283671617507900
labsh,EST,2005,0.54561364650726300
labsh,EST,2006,0.54734808206558200
labsh,EST,2007,0.56267821788787800
labsh,EST,2008,0.60648167133331300
labsh,EST,2009,0.63673961162567100
labsh,EST,2010,0.58596038818359400
labsh,EST,2011,0.55649679899215700
labsh,EST,2012,0.55666249990463300
labsh,EST,2013,0.55997306108474700
labsh,EST,2014,0.56694293022155800
labsh,EST,2015,0.58724915981292700
labsh,EST,2016,0.57214701175689700
labsh,EST,2017,0.58514308929443400
labsh,EST,2018,0.58835297822952300
labsh,EST,2019,0.58835297822952300
labsh,URY,1979,0.51688915491104100
labsh,URY,1980,0.51688915491104100
labsh,URY,1981,0.51688915491104100
labsh,URY,1982,0.51688915491104100
labsh,URY,1983,0.51688915491104100
labsh,URY,1984,0.51688915491104100
labsh,URY,1985,0.51688915491104100
labsh,URY,1986,0.51688915491104100
labsh,URY,1987,0.51688915491104100
labsh,URY,1988,0.51688915491104100
labsh,URY,1989,0.51688915491104100
labsh,URY,1990,0.51688915491104100
labsh,URY,1991,0.51688915491104100
labsh,URY,1992,0.51688915491104100
labsh,URY,1993,0.51688915491104100
labsh,URY,1994,0.51688915491104100
labsh,URY,1995,0.51688915491104100
labsh,URY,1996,0.51688915491104100
labsh,URY,1997,0.51688915491104100
labsh,URY,1998,0.53765255212783800
labsh,URY,1999,0.56442052125930800
labsh,URY,2000,0.56384497880935700
labsh,URY,2001,0.55749028921127300
labsh,URY,2002,0.51149749755859400
labsh,URY,2003,0.45285949110984800
labsh,URY,2004,0.44765928387641900
labsh,URY,2005,0.47397190332412700
labsh,URY,2006,0.47397190332412700
labsh,URY,2007,0.47397190332412700
labsh,URY,2008,0.47397190332412700
labsh,URY,2009,0.47397190332412700
labsh,URY,2010,0.47397190332412700
labsh,URY,2011,0.47397190332412700
labsh,URY,2012,0.47397190332412700
labsh,URY,2013,0.47397190332412700
labsh,URY,2014,0.47397190332412700
labsh,URY,2015,0.47397190332412700
labsh,URY,2016,0.47397190332412700
labsh,URY,2017,0.47397190332412700
labsh,URY,2018,0.47397190332412700
labsh,URY,2019,0.47397190332412700
labsh,IDN,1960,0.44481533765792800
labsh,IDN,1961,0.44481533765792800
labsh,IDN,1962,0.44481533765792800
labsh,IDN,1963,0.44481533765792800
labsh,IDN,1964,0.44481533765792800
labsh,IDN,1965,0.44481533765792800
labsh,IDN,1966,0.44481533765792800
labsh,IDN,1967,0.44481533765792800
labsh,IDN,1968,0.44481533765792800
labsh,IDN,1969,0.44481533765792800
labsh,IDN,1970,0.44481533765792800
labsh,IDN,1971,0.44481533765792800
labsh,IDN,1972,0.44481533765792800
labsh,IDN,1973,0.44481533765792800
labsh,IDN,1974,0.44481533765792800
labsh,IDN,1975,0.44481533765792800
labsh,IDN,1976,0.44481533765792800
labsh,IDN,1977,0.44481533765792800
labsh,IDN,1978,0.44481533765792800
labsh,IDN,1979,0.44481533765792800
labsh,IDN,1980,0.44481533765792800
labsh,IDN,1981,0.44481533765792800
labsh,IDN,1982,0.44481533765792800
labsh,IDN,1983,0.44481533765792800
labsh,IDN,1984,0.44481533765792800
labsh,IDN,1985,0.44481533765792800
labsh,IDN,1986,0.44481533765792800
labsh,IDN,1987,0.44481533765792800
labsh,IDN,1988,0.44481533765792800
labsh,IDN,1989,0.44481533765792800
labsh,IDN,1990,0.44481533765792800
labsh,IDN,1991,0.44481533765792800
labsh,IDN,1992,0.44481533765792800
labsh,IDN,1993,0.44481533765792800
labsh,IDN,1994,0.44481533765792800
labsh,IDN,1995,0.44481533765792800
labsh,IDN,1996,0.44481533765792800
labsh,IDN,1997,0.44481533765792800
labsh,IDN,1998,0.44481533765792800
labsh,IDN,1999,0.44481533765792800
labsh,IDN,2000,0.44481533765792800
labsh,IDN,2001,0.44548618793487500
labsh,IDN,2002,0.44915896654129000
labsh,IDN,2003,0.45404854416847200
labsh,IDN,2004,0.45093733072280900
labsh,IDN,2005,0.43868681788444500
labsh,IDN,2006,0.43988284468650800
labsh,IDN,2007,0.44668528437614400
labsh,IDN,2008,0.45420154929161100
labsh,IDN,2009,0.46621415019035300
labsh,IDN,2010,0.46584481000900300
labsh,IDN,2011,0.45919167995452900
labsh,IDN,2012,0.45937332510948200
labsh,IDN,2013,0.46118760108947800
labsh,IDN,2014,0.46375057101249700
labsh,IDN,2015,0.46375057101249700
labsh,IDN,2016,0.46375057101249700
labsh,IDN,2017,0.46375057101249700
labsh,IDN,2018,0.46375057101249700
labsh,IDN,2019,0.46375057101249700
labsh,JPN,2019,0.56364399194717400
labsh,LTU,1992,0.50485062599182100
labsh,LTU,1993,0.50485062599182100
labsh,LTU,1994,0.50485062599182100
labsh,LTU,1995,0.50485062599182100
labsh,LTU,1996,0.51384317874908400
labsh,LTU,1997,0.53340131044387800
labsh,LTU,1998,0.57049494981765700
labsh,LTU,1999,0.58494204282760600
labsh,LTU,2000,0.52150696516037000
labsh,LTU,2001,0.49270895123481800
labsh,LTU,2002,0.49170464277267500
labsh,LTU,2003,0.48983433842659000
labsh,LTU,2004,0.49887269735336300
labsh,LTU,2005,0.50318807363510100
labsh,LTU,2006,0.52353525161743200
labsh,LTU,2007,0.51580011844635000
labsh,LTU,2008,0.53083294630050700
labsh,LTU,2009,0.53291988372802700
labsh,LTU,2010,0.48693734407424900
labsh,LTU,2011,0.46578443050384500
labsh,LTU,2012,0.46308013796806300
labsh,LTU,2013,0.46577960252761800
labsh,LTU,2014,0.47561472654342700
labsh,LTU,2015,0.50339317321777300
labsh,LTU,2016,0.52443176507949800
labsh,LTU,2017,0.52608996629715000
labsh,LTU,2018,0.53549271821975700
labsh,LTU,2019,0.53549271821975700
labsh,PRT,1960,0.64297258853912400
labsh,PRT,1961,0.64297258853912400
labsh,PRT,1962,0.64297258853912400
labsh,PRT,1963,0.64297258853912400
labsh,PRT,1964,0.64297258853912400
labsh,PRT,1965,0.64297258853912400
labsh,PRT,1966,0.64297258853912400
labsh,PRT,1967,0.64297258853912400
labsh,PRT,1968,0.64297258853912400
labsh,PRT,1969,0.64297258853912400
labsh,PRT,1970,0.64297258853912400
labsh,PRT,1971,0.64297258853912400
labsh,PRT,1972,0.64297258853912400
labsh,PRT,1973,0.64297258853912400
labsh,PRT,1974,0.64297258853912400
labsh,PRT,1975,0.64297258853912400
labsh,PRT,1976,0.64297258853912400
labsh,PRT,1977,0.64297258853912400
labsh,PRT,1978,0.64297258853912400
labsh,PRT,1979,0.64297258853912400
labsh,PRT,1980,0.64297258853912400
labsh,PRT,1981,0.64297258853912400
labsh,PRT,1982,0.64297258853912400
labsh,PRT,1983,0.64297258853912400
labsh,PRT,1984,0.64297258853912400
labsh,PRT,1985,0.64297258853912400
labsh,PRT,1986,0.64297258853912400
labsh,PRT,1987,0.64297258853912400
labsh,PRT,1988,0.64297258853912400
labsh,PRT,1989,0.64297258853912400
labsh,PRT,1990,0.64297258853912400
labsh,PRT,1991,0.64297258853912400
labsh,PRT,1992,0.64297258853912400
labsh,PRT,1993,0.64297258853912400
labsh,PRT,1994,0.64297258853912400
labsh,PRT,1995,0.64297258853912400
labsh,PRT,1996,0.65771663188934300
labsh,PRT,1997,0.65355879068374600
labsh,AUT,1960,0.63296043872833300
labsh,AUT,1961,0.63296043872833300
labsh,AUT,1962,0.63296043872833300
labsh,AUT,1963,0.63296043872833300
labsh,AUT,1964,0.63296043872833300
labsh,AUT,1965,0.63296043872833300
labsh,AUT,1966,0.63296043872833300
labsh,AUT,1967,0.63296043872833300
