Time,Time Code,Country Name,Country Code,Current account balance (% of GDP),Net lending (+) / net borrowing (-) (% of GDP)
2009,YR2009,Hungary,HUN,-0.680348472207858,-4.35859933909981
2009,YR2009,Iceland,ISL,-9.01015827017163,-7.66520819260979
2009,YR2009,Ireland,IRL,-2.11779729016479,-13.8148299012281
2009,YR2009,Isle of Man,IMN,..,..
2009,YR2009,Israel,ISR,3.53656088977808,-6.73354621665382
2009,YR2009,Italy,ITA,-1.83691265703513,-4.91721096113827
2009,YR2009,Japan,JPN,2.75409583494435,-8.74423968720148
2009,YR2009,Korea,KOR,3.50525819794571,0.0168791129729621
2009,YR2009,Kuwait,KWT,27.3417665229394,..
2009,YR2009,Latvia,LVA,7.79609872191539,-11.023904397606
2009,YR2009,Liechtenstein,LIE,..,..
2009,YR2009,Lithuania,LTU,2.25097035668335,-8.68827265776518
2009,YR2009,Luxembourg,LUX,5.51620322817179,-0.0841930203479099
2009,YR2009,Chinaa,MAC,27.5467291701536,13.3654711188422
2009,YR2009,Malta,MLT,-6.41410823754986,-3.17244832849863
2009,YR2009,Monaco,MCO,..,..
2009,YR2009,Nauru,NRU,..,..
2009,YR2009,Netherlands,NLD,5.74432577066831,-4.23883157662257
2009,YR2009,New Caledonia,NCL,-9.46213839896395,..
2009,YR2009,New Zealand,NZL,-2.48010779620906,0.447462006000813
2009,YR2009,Northern Mariana Islands,MNP,..,..
2009,YR2009,Norway,NOR,11.6960452864052,11.2351712860838
2009,YR2009,Oman,OMN,-1.03550005020606,..
2009,YR2009,Panama,PAN,-0.782545457077278,..
2009,YR2009,Poland,POL,-4.22115458537563,-6.16942111113136
2009,YR2009,Portugal,PRT,-10.267481626243,-9.08299431483721
2009,YR2009,Puerto Rico,PRI,..,..
2009,YR2009,Qatar,QAT,..,..
2009,YR2009,Romania,ROU,-4.72944264174738,-8.34322230560352
2009,YR2009,San Marino,SMR,..,..
2009,YR2009,Saudi Arabia,SAU,4.88341028201113,..
2009,YR2009,Seychelles,SYC,-22.3580687138986,3.36882789595075
2009,YR2009,Singapore,SGP,16.3928942358131,1.56565443023855
2009,YR2009,Sint Maarten (Dutch part),SXM,..,..
2009,YR2009,Slovak Republic,SVK,-3.37892513344322,-7.59768089248174
2009,YR2009,Slovenia,SVN,-1.07833572511829,-5.32775862436573
2009,YR2009,Spain,ESP,-4.05095726023533,..
2009,YR2009,St. Kitts and Nevis,KNA,-23.2625619135061,-0.514495258970258
2009,YR2009,St. Martin (French part),MAF,..,..
2009,YR2009,Sweden,SWE,5.93722788958589,-0.599461206219264
2009,YR2009,Switzerland,CHE,6.30876233241302,0.159576262824203
2009,YR2009,Trinidad and Tobago,TTO,8.51638835816151,-4.95509609073789
2009,YR2009,Turks and Caicos Islands,TCA,..,..
2009,YR2009,United Arab Emirates,ARE,..,..
2009,YR2009,United Kingdom,GBR,-3.20766243847744,-12.4366137484587
2009,YR2009,United States,USA,-2.62283669627863,-10.1899715654363
2009,YR2009,Uruguay,URY,-1.20427823946328,-1.47458818074023
2009,YR2009,Virgin Islands (U.S.),VIR,..,..
2010,YR2010,Andorra,AND,..,..
2010,YR2010,Antigua and Barbuda,ATG,-14.5474898838945,..
2010,YR2010,Aruba,ABW,-18.7522768670309,..
2010,YR2010,Australia,AUS,-3.8963635015042,-4.02806752539417
2010,YR2010,Austria,AUT,2.92458810976235,-3.1204071800207
2010,YR2010,Bahamas,BHS,-8.0632166374795,-3.94398496358868
2010,YR2010,Bahrain,BHR,2.99484203003364,..
2010,YR2010,Barbados,BRB,-6.0123022301627,-7.81240446632828
2010,YR2010,Belgium,BEL,1.52422295376226,-3.22801034642002
2010,YR2010,Bermuda,BMU,10.4899591972884,..
2010,YR2010,British Virgin Islands,VGB,..,..
2010,YR2010,Brunei Darussalam,BRN,36.5949373128642,..
2010,YR2010,Canada,CAN,-3.59618567149688,-2.22136723715912
2010,YR2010,Cayman Islands,CYM,..,..
2010,YR2010,Channel Islands,CHI,..,..
2010,YR2010,Chile,CHL,1.41350165703414,-0.424929387598191
2010,YR2010,Croatia,HRV,-2.45795603988216,-6.60292943830102
2010,YR2010,Curacao,CUW,..,..
2010,YR2010,Cyprus,CYP,-10.8754825330416,-4.65791453404317
2010,YR2010,Czech Republic,CZE,-3.51614605612017,-3.77162291785107
2010,YR2010,Denmark,DNK,6.53767701922624,-2.59889196850556
2010,YR2010,Estonia,EST,1.74373891815193,-0.0339187644235306
2010,YR2010,Faroe Islands,FRO,6.21290643195122,..
2010,YR2010,Finland,FIN,1.11946799672406,-2.31791775404878
2010,YR2010,France,FRA,-0.832873473249662,-6.78828981666315
2010,YR2010,French Polynesia,PYF,..,..
2010,YR2010,Germany,DEU,5.77032561821039,-3.26286850725316
2010,YR2010,Gibraltar,GIB,..,..
2010,YR2010,Greece,GRC,-10.1851459570822,-10.9934664301726
2010,YR2010,Greenland,GRL,..,..
2010,YR2010,Guam,GUM,..,..
2010,YR2010,China,HKG,7.00330281031545,..
2010,YR2010,Hungary,HUN,0.258370512980953,-3.58487473384527
2010,YR2010,Iceland,ISL,-6.14491097728025,-5.887243436798
2010,YR2010,Ireland,IRL,1.0454763953729,-32.1136616339554
2010,YR2010,Isle of Man,IMN,..,..
2010,YR2010,Israel,ISR,3.45328851875235,-3.99780864821197
2010,YR2010,Italy,ITA,-3.31535429352581,-3.79121088496508
2010,YR2010,Japan,JPN,3.83547896264376,-7.39249018753761
2010,YR2010,Korea,KOR,2.44308251589734,1.46679470126973
2010,YR2010,Kuwait,KWT,32.0476777827004,..
2010,YR2010,Latvia,LVA,1.72269188889652,-11.674035790507
2010,YR2010,Liechtenstein,LIE,..,..
2010,YR2010,Lithuania,LTU,0.195344887501074,-6.96780208400328
2010,YR2010,Luxembourg,LUX,5.81430386608811,-0.474865819323126
2010,YR2010,Chinaa,MAC,38.9197784930774,19.4053101655818
2010,YR2010,Malta,MLT,-4.64481761190525,-2.30822378743425
2010,YR2010,Monaco,MCO,..,..
2010,YR2010,Nauru,NRU,49.7831232075821,..
2010,YR2010,Netherlands,NLD,7.29345564010516,-4.20049218773223
2010,YR2010,New Caledonia,NCL,-14.5218553279876,..
2010,YR2010,New Zealand,NZL,-2.34059485272367,-2.63763019936855
2010,YR2010,Northern Mariana Islands,MNP,..,..
2010,YR2010,Norway,NOR,11.7218197596441,11.7651348901535
2010,YR2010,Oman,OMN,7.12996509803922,..
2010,YR2010,Panama,PAN,-10.5736059453441,..
2010,YR2010,Poland,POL,-5.55608607424159,-6.11766023151079
2010,YR2010,Portugal,PRT,-10.2499840848431,-10.5393373968942
2010,YR2010,Puerto Rico,PRI,..,..
2010,YR2010,Qatar,QAT,..,..
2010,YR2010,Romania,ROU,-5.09799995602152,-6.81805324168022
2010,YR2010,San Marino,SMR,..,..
2010,YR2010,Saudi Arabia,SAU,12.6372709822305,4.39157951891167
2010,YR2010,Seychelles,SYC,-22.1034504144877,1.05016963032892
2010,YR2010,Singapore,SGP,22.9332126634087,7.46430746091276
2010,YR2010,Sint Maarten (Dutch part),SXM,..,..
2010,YR2010,Slovak Republic,SVK,-4.63612841467144,-6.70372055072885
2010,YR2010,Slovenia,SVN,-0.760231029564892,-5.33872472291139
2010,YR2010,Spain,ESP,-3.67409071715452,..
2010,YR2010,St. Kitts and Nevis,KNA,-17.7960622274337,-3.51663344635383
2010,YR2010,St. Martin (French part),MAF,..,..
2010,YR2010,Sweden,SWE,5.88848031612691,-0.227894652450861
2010,YR2010,Switzerland,CHE,13.5470880756411,0.236453519065911
2010,YR2010,Trinidad and Tobago,TTO,18.8299351886903,-1.48044850921652
2010,YR2010,Turks and Caicos Islands,TCA,..,..
2010,YR2010,United Arab Emirates,ARE,..,..
2010,YR2010,United Kingdom,GBR,-3.08501136345814,-6.61030458474316
2010,YR2010,United States,USA,-2.87064270506825,-9.99381589076469
2010,YR2010,Uruguay,URY,-1.81420000438234,-0.897817249848267
2010,YR2010,Virgin Islands (U.S.),VIR,..,..
2011,YR2011,Andorra,AND,..,..
2011,YR2011,Antigua and Barbuda,ATG,-10.3453829249712,..
2011,YR2011,Aruba,ABW,-9.87717069038543,..
2011,YR2011,Australia,AUS,-3.1784036359237,-3.79399646519002
2011,YR2011,Austria,AUT,1.57498466679978,-2.07703796224444
2011,YR2011,Bahamas,BHS,-11.9472714724764,-3.86856441509565
2011,YR2011,Bahrain,BHR,11.2846580406654,..
2011,YR2011,Barbados,BRB,-3.72740895504718,-4.29356176058362
2011,YR2011,Belgium,BEL,-1.94312776528365,-3.69542285270175
2011,YR2011,Bermuda,BMU,13.7436914712344,..
2011,YR2011,British Virgin Islands,VGB,..,..
2011,YR2011,Brunei Darussalam,BRN,34.7096739406741,..
2011,YR2011,Canada,CAN,-2.77400602599856,-0.911072492915979
2011,YR2011,Cayman Islands,CYM,..,..
2011,YR2011,Channel Islands,CHI,..,..
2011,YR2011,Chile,CHL,-2.72006461993477,1.29024479364727
2011,YR2011,Croatia,HRV,-1.65523871496125,-7.84270069873691
2011,YR2011,Curacao,CUW,-29.9849532407672,..
2011,YR2011,Cyprus,CYP,-2.20012675036766,-5.59813236689552
2011,YR2011,Czech Republic,CZE,-2.18679184024051,-2.42297325938878
2011,YR2011,Denmark,DNK,6.593530928633,-2.16741596184104
2011,YR2011,Estonia,EST,1.3105445800481,0.940202632855189
2011,YR2011,Faroe Islands,FRO,7.77481171211851,..
2011,YR2011,Finland,FIN,-1.74069593874468,-0.486368549177264
2011,YR2011,France,FRA,-1.02991205960483,-5.11798419039541
2011,YR2011,French Polynesia,PYF,..,..
2011,YR2011,Germany,DEU,6.18704186665801,-0.450222011018875
2011,YR2011,Gibraltar,GIB,..,..
2011,YR2011,Greece,GRC,-10.105910185768,-10.706404401223
2011,YR2011,Greenland,GRL,..,..
2011,YR2011,Guam,GUM,..,..
2011,YR2011,China,HKG,5.55641787886819,..
2011,YR2011,Hungary,HUN,0.624334160825923,-5.80466022146143
2011,YR2011,Iceland,ISL,-4.70354106391418,-6.24748456922758
2011,YR2011,Ireland,IRL,1.18381081214011,-13.4870628087592
2011,YR2011,Isle of Man,IMN,..,..
2011,YR2011,Israel,ISR,1.61585933454628,-3.63807845848382
2011,YR2011,Italy,ITA,-2.82389050268902,-3.311770002568
2011,YR2011,Japan,JPN,2.07915328846556,-8.25316932050709
2011,YR2011,Korea,KOR,1.32763278413308,1.62232727296814
2011,YR2011,Kuwait,KWT,42.9328475714303,..
2011,YR2011,Latvia,LVA,-3.43409729782254,-5.21487028281804
2011,YR2011,Liechtenstein,LIE,..,..
2011,YR2011,Lithuania,LTU,-3.65738721328472,-8.57824372880715
2011,YR2011,Luxembourg,LUX,5.62953573207795,0.355759633057577
2011,YR2011,Chinaa,MAC,40.3804809443107,24.6707487852206
2011,YR2011,Malta,MLT,-0.134965149212917,-3.04759947350587
2011,YR2011,Monaco,MCO,..,..
2011,YR2011,Nauru,NRU,29.9145099631185,..
2011,YR2011,Netherlands,NLD,8.98884087375849,-3.79559597084072
2011,YR2011,New Caledonia,NCL,-13.4437522489165,..
2011,YR2011,New Zealand,NZL,-2.8657694547516,-6.57805421898838
2011,YR2011,Northern Mariana Islands,MNP,..,..
2011,YR2011,Norway,NOR,13.3364974349351,14.0517201558501
2011,YR2011,Oman,OMN,11.4134276275239,..
2011,YR2011,Panama,PAN,-13.0386056461037,..
2011,YR2011,Poland,POL,-5.36549913081033,-4.10522018513325
2011,YR2011,Portugal,PRT,-6.00499083126173,-7.53943877632638
2011,YR2011,Puerto Rico,PRI,..,..
2011,YR2011,Qatar,QAT,31.067511926406,..
2011,YR2011,Romania,ROU,-5.06011585454765,-4.8191960527467
2011,YR2011,San Marino,SMR,..,..
2011,YR2011,Saudi Arabia,SAU,23.6197918822909,11.5539599368478
2011,YR2011,Seychelles,SYC,-28.2678018680477,5.52331456676266
2011,YR2011,Singapore,SGP,22.2188757911612,9.07581483681349
2011,YR2011,Sint Maarten (Dutch part),SXM,-0.482155645738833,..
2011,YR2011,Slovak Republic,SVK,-4.93426854271833,-4.29335859270722
2011,YR2011,Slovenia,SVN,-0.83648421644859,-6.70768210181025
2011,YR2011,Spain,ESP,-2.69973299934849,..
2011,YR2011,St. Kitts and Nevis,KNA,-12.2233945432667,2.1465801928238
2011,YR2011,St. Martin (French part),MAF,..,..
2011,YR2011,Sweden,SWE,5.47615820395927,0.0263150482643737
2011,YR2011,Switzerland,CHE,6.78715945718795,0.492017674943243
2011,YR2011,Trinidad and Tobago,TTO,18.5128345458926,-2.74091178458945
2011,YR2011,Turks and Caicos Islands,TCA,..,..
2011,YR2011,United Arab Emirates,ARE,..,0.0756228145989792
2011,YR2011,United Kingdom,GBR,-1.90339050426412,-9.68332605574453
2011,YR2011,United States,USA,-2.91862137859132,-8.94621553014357
2011,YR2011,Uruguay,URY,-2.74090657633972,-0.555171075856763
2011,YR2011,Virgin Islands (U.S.),VIR,..,..
2012,YR2012,Andorra,AND,..,..
2012,YR2012,Antigua and Barbuda,ATG,-13.9023718926126,..
2012,YR2012,Aruba,ABW,3.473616748558,..
2012,YR2012,Australia,AUS,-4.16957990172084,-3.14521097423397
2012,YR2012,Austria,AUT,1.50022125840225,-1.96698264670565
2012,YR2012,Bahamas,BHS,-14.0366811249475,-4.16139425008162
2012,YR2012,Bahrain,BHR,8.38385146306594,..
2012,YR2012,Barbados,BRB,-9.67038995109177,-9.2564749455613
2012,YR2012,Belgium,BEL,-0.0833647507310703,-3.65603961108793
2012,YR2012,Bermuda,BMU,14.5337206234213,..
2012,YR2012,British Virgin Islands,VGB,..,..
2012,YR2012,Brunei Darussalam,BRN,29.8391069729159,..
2012,YR2012,Canada,CAN,-3.53224767688726,-0.516854977958138
2012,YR2012,Cayman Islands,CYM,..,..
2012,YR2012,Channel Islands,CHI,..,..
2012,YR2012,Chile,CHL,-4.4308508538838,0.541407106942834
2012,YR2012,Croatia,HRV,-0.363594737087167,-5.50468851509839
2012,YR2012,Curacao,CUW,-29.5929736419217,..
2012,YR2012,Cyprus,CYP,-3.99713539937772,-5.76005784130953
2012,YR2012,Czech Republic,CZE,-1.5122722999931,-3.84593750122282
2012,YR2012,Denmark,DNK,6.2543349473166,-3.5292306306671
2012,YR2012,Estonia,EST,-1.87568990442947,-0.123348731645737
2012,YR2012,Faroe Islands,FRO,..,..
2012,YR2012,Finland,FIN,-2.28389293220419,-1.09979754970478
2012,YR2012,France,FRA,-1.22500462637386,-4.80528570416372
2012,YR2012,French Polynesia,PYF,..,..
2012,YR2012,Germany,DEU,7.13185814001807,0.169671184674955
2012,YR2012,Gibraltar,GIB,..,..
2012,YR2012,Greece,GRC,-2.55014449772776,-9.4192271439194
2012,YR2012,Greenland,GRL,..,..
2012,YR2012,Guam,GUM,..,..
2012,YR2012,China,HKG,1.57915907336835,..
2012,YR2012,Hungary,HUN,1.54408909596858,-2.80520483614422
2012,YR2012,Iceland,ISL,-3.5156011396135,-2.14044204230373
2012,YR2012,Ireland,IRL,-3.41848465437007,-8.38142575203248
2012,YR2012,Isle of Man,IMN,..,..
2012,YR2012,Israel,ISR,0.42849330874758,-4.39226311569089
2012,YR2012,Italy,ITA,-0.245779424694012,-3.26411894121662
2012,YR2012,Japan,JPN,0.958442611412041,-7.36854430403775
2012,YR2012,Korea,KOR,3.81645379756594,1.19049817951583
2012,YR2012,Kuwait,KWT,45.4540672179644,..
2012,YR2012,Latvia,LVA,-3.72498556226593,-1.38590834886811
2012,YR2012,Liechtenstein,LIE,..,..
2012,YR2012,Lithuania,LTU,-1.59867539237774,-2.92019826422278
2012,YR2012,Luxembourg,LUX,5.25542496415202,0.0165734439994912
2012,YR2012,Chinaa,MAC,38.8339308522425,23.9812824819665
2012,YR2012,Malta,MLT,1.59809011849741,-3.3311607368361
2012,YR2012,Monaco,MCO,..,..
2012,YR2012,Nauru,NRU,35.9671074183887,..
2012,YR2012,Netherlands,NLD,10.670112048414,-3.57430555342851
2012,YR2012,New Caledonia,NCL,-20.0199901021435,..
2012,YR2012,New Zealand,NZL,-3.9086508377036,-2.35353971925017
2012,YR2012,Northern Mariana Islands,MNP,..,..
2012,YR2012,Norway,NOR,12.4817608423334,14.331828749351
2012,YR2012,Oman,OMN,8.94556543365275,..
2012,YR2012,Panama,PAN,-9.23849749554625,..
2012,YR2012,Poland,POL,-4.05056075301735,-3.4332609357156
2012,YR2012,Portugal,PRT,-1.64723823767355,-6.6794836410696
2012,YR2012,Puerto Rico,PRI,..,..
2012,YR2012,Qatar,QAT,33.1847245629491,..
2012,YR2012,Romania,ROU,-4.80559629352679,-3.19349928041459
2012,YR2012,San Marino,SMR,..,..
2012,YR2012,Saudi Arabia,SAU,22.3871308008963,11.9329762846124
2012,YR2012,Seychelles,SYC,-15.2254656351604,5.11632204186067
2012,YR2012,Singapore,SGP,17.6436127432855,8.45642479536731
2012,YR2012,Sint Maarten (Dutch part),SXM,9.39570465234884,..
2012,YR2012,Slovak Republic,SVK,0.943637291665607,-4.64510468281962
2012,YR2012,Slovenia,SVN,1.28828276118253,-4.04628856672578
2012,YR2012,Spain,ESP,0.0554937715031504,..
2012,YR2012,St. Kitts and Nevis,KNA,-10.2570695582003,9.96752864522701
2012,YR2012,St. Martin (French part),MAF,..,..
2012,YR2012,Sweden,SWE,5.50556204200994,-0.898456514223825
2012,YR2012,Switzerland,CHE,9.44649260505568,0.51154673262542
2012,YR2012,Trinidad and Tobago,TTO,14.9971017945709,-1.33085057125314
2012,YR2012,Turks and Caicos Islands,TCA,..,..
2012,YR2012,United Arab Emirates,ARE,..,-0.190892631122527
2012,YR2012,United Kingdom,GBR,-3.47764726583048,-10.02983115046
2012,YR2012,United States,USA,-2.57236812074952,-7.30438617219171
2012,YR2012,Uruguay,URY,-3.97245043537679,-2.01937683857323
2012,YR2012,Virgin Islands (U.S.),VIR,..,..
2013,YR2013,Andorra,AND,..,..
2013,YR2013,Antigua and Barbuda,ATG,-17.3007972638727,..
2013,YR2013,Aruba,ABW,-12.1425426991604,..
2013,YR2013,Australia,AUS,-3.25530810303416,-1.48901301308077
2013,YR2013,Austria,AUT,1.94778279886916,-1.87406880055028
2013,YR2013,Bahamas,BHS,-14.1432764039838,-5.11516003446056
2013,YR2013,Bahrain,BHR,7.40553295824209,..
2013,YR2013,Barbados,BRB,-5.39816108981916,-11.1917773808887
2013,YR2013,Belgium,BEL,0.973367522908955,-2.67132457747913
2013,YR2013,Bermuda,BMU,13.0015680806387,..
2013,YR2013,British Virgin Islands,VGB,..,..
2013,YR2013,Brunei Darussalam,BRN,20.8813553629782,..
2013,YR2013,Canada,CAN,-3.14687545091254,-0.0719674448508055
2013,YR2013,Cayman Islands,CYM,..,..
2013,YR2013,Channel Islands,CHI,..,..
2013,YR2013,Chile,CHL,-4.78337111329682,-0.605378261875088
2013,YR2013,Croatia,HRV,-1.03451593297836,-5.45825285838116
2013,YR2013,Curacao,CUW,-25.1364513461362,..
2013,YR2013,Cyprus,CYP,-1.46384056704993,-5.73660401822354
2013,YR2013,Czech Republic,CZE,-0.522421128533657,-1.57680376922819
2013,YR2013,Denmark,DNK,7.76683882874506,-1.45309290134817
2013,YR2013,Estonia,EST,0.300251868541716,0.7207527725979
2013,YR2013,Faroe Islands,FRO,..,..
2013,YR2013,Finland,FIN,-1.7895256633375,-1.81674913493963
2013,YR2013,France,FRA,-0.867134237021943,-3.68224093361528
2013,YR2013,French Polynesia,PYF,..,..
2013,YR2013,Germany,DEU,6.57196399679291,0.155725896811141
2013,YR2013,Gibraltar,GIB,..,..
2013,YR2013,Greece,GRC,-2.07157049132439,-13.7749592265877
2013,YR2013,Greenland,GRL,..,..
2013,YR2013,Guam,GUM,..,..
2013,YR2013,China,HKG,1.52003210528648,..
2013,YR2013,Hungary,HUN,3.43763965711039,-5.07129256575082
2013,YR2013,Iceland,ISL,6.26157055695868,-0.805898941866364
2013,YR2013,Ireland,IRL,1.55764491309751,-6.29874507175455
2013,YR2013,Isle of Man,IMN,..,..
2013,YR2013,Israel,ISR,2.86449176879645,-3.95941889379685
2013,YR2013,Italy,ITA,1.12435402284092,-2.90081923976747
2013,YR2013,Japan,JPN,0.889785415808863,-6.77079995580898
2013,YR2013,Korea,KOR,5.63606438083111,1.28667072533925
2013,YR2013,Kuwait,KWT,39.901434241874,..
2013,YR2013,Latvia,LVA,-2.78496652721111,-1.03777840746481
2013,YR2013,Liechtenstein,LIE,..,..
2013,YR2013,Lithuania,LTU,1.69940750525529,-2.35115237382818
2013,YR2013,Luxembourg,LUX,5.20354851275538,0.51826387275362
2013,YR2013,Chinaa,MAC,39.3352163902893,26.9860393659576
2013,YR2013,Malta,MLT,2.56181512765904,-2.20135183694234
2013,YR2013,Monaco,MCO,..,..
2013,YR2013,Nauru,NRU,46.557221993218,..
2013,YR2013,Netherlands,NLD,9.74685158749168,-2.63527252851409
2013,YR2013,New Caledonia,NCL,-17.7669910840891,..
2013,YR2013,New Zealand,NZL,-3.05746407056878,-1.04066703036603
2013,YR2013,Northern Mariana Islands,MNP,..,..
2013,YR2013,Norway,NOR,10.2245064284443,11.4531535309701
2013,YR2013,Oman,OMN,5.78594144048732,..
2013,YR2013,Panama,PAN,-8.95614152931687,..
2013,YR2013,Poland,POL,-1.81664195092802,-4.0035853002689
2013,YR2013,Portugal,PRT,1.64325342723512,-5.29130854607841
2013,YR2013,Puerto Rico,PRI,..,..
2013,YR2013,Qatar,QAT,30.4240457465134,..
2013,YR2013,Romania,ROU,-0.958315921603605,-2.21808097985441
2013,YR2013,San Marino,SMR,..,..
2013,YR2013,Saudi Arabia,SAU,18.1400817046097,5.63854041013624
2013,YR2013,Seychelles,SYC,-11.9426671528018,2.35558880543826
2013,YR2013,Singapore,SGP,15.707187590209,8.05627246373648
2013,YR2013,Sint Maarten (Dutch part),SXM,0.422119060622617,..
2013,YR2013,Slovak Republic,SVK,1.8232784673397,-3.23062864772654
2013,YR2013,Slovenia,SVN,3.29042544531982,-14.4336778840529
2013,YR2013,Spain,ESP,2.03580084923953,..
2013,YR2013,St. Kitts and Nevis,KNA,-7.16301165344195,11.9553243703037
2013,YR2013,St. Martin (French part),MAF,..,..
2013,YR2013,Sweden,SWE,5.23206210809343,-1.35685231608998
2013,YR2013,Switzerland,CHE,10.1191892530071,0.450340049852361
2013,YR2013,Trinidad and Tobago,TTO,20.4119766985009,-2.88897152423436
2013,YR2013,Turks and Caicos Islands,TCA,..,..
2013,YR2013,United Arab Emirates,ARE,..,0.228260509252487
2013,YR2013,United Kingdom,GBR,-4.77697955108372,-6.73974084783524
2013,YR2013,United States,USA,-2.01538414033942,-4.14015610396991
2013,YR2013,Uruguay,URY,-3.50469810800165,-1.50521379799591
2013,YR2013,Virgin Islands (U.S.),VIR,..,..
2014,YR2014,Andorra,AND,..,..
2014,YR2014,Antigua and Barbuda,ATG,0.266640583293098,..
2014,YR2014,Aruba,ABW,-4.85473566853484,..
2014,YR2014,Australia,AUS,-3.09374622241187,-2.21418995804331
2014,YR2014,Austria,AUT,2.39275458217879,-2.72713107496661
2014,YR2014,Bahamas,BHS,-16.8688828018892,-4.36257424423547
2014,YR2014,Bahrain,BHR,4.56231043254477,..
2014,YR2014,Barbados,BRB,-13.746064900521,-8.273750831142
2014,YR2014,Belgium,BEL,0.7548636336191,-2.56176562325916
2014,YR2014,Bermuda,BMU,12.7467918685619,..
2014,YR2014,British Virgin Islands,VGB,..,..
2014,YR2014,Brunei Darussalam,BRN,30.7082045349756,..
2014,YR2014,Canada,CAN,-2.31892137730875,0.948871044469965
2014,YR2014,Cayman Islands,CYM,..,..
2014,YR2014,Channel Islands,CHI,..,..
2014,YR2014,Chile,CHL,-2.01437802535598,-1.56083895943885
2014,YR2014,Croatia,HRV,0.205675878317459,-5.39491567775825
2014,YR2014,Curacao,CUW,-16.5926292447817,..
2014,YR2014,Cyprus,CYP,-4.13677367433576,-8.85935591759594
2014,YR2014,Czech Republic,CZE,0.21862935518319,-2.25210009006467
2014,YR2014,Denmark,DNK,8.88212414255259,0.964483023211266
2014,YR2014,Estonia,EST,0.649750215813092,0.719265634774867
2014,YR2014,Faroe Islands,FRO,..,..
2014,YR2014,Finland,FIN,-1.37892277512011,-2.25571177929115
2014,YR2014,France,FRA,-1.30794679968549,-3.6792858754329
2014,YR2014,French Polynesia,PYF,..,..
2014,YR2014,Germany,DEU,7.1651871145963,0.644865974592048
2014,YR2014,Gibraltar,GIB,..,..
2014,YR2014,Greece,GRC,-1.58614697539269,-3.92527530640845
2014,YR2014,Greenland,GRL,..,..
2014,YR2014,Guam,GUM,..,..
2014,YR2014,China,HKG,1.39201403918385,..
2014,YR2014,Hungary,HUN,1.13738271450176,-4.12044558487777
2014,YR2014,Iceland,ISL,4.34644886292108,1.13969807977179
2014,YR2014,Ireland,IRL,1.07580856404467,-3.75239420435528
2014,YR2014,Isle of Man,IMN,..,..
2014,YR2014,Israel,ISR,4.07483720308486,-2.29232913661462
2014,YR2014,Italy,ITA,1.85173423264422,-3.17615964944449
2014,YR2014,Japan,JPN,0.742322049627637,-5.20995121537516
2014,YR2014,Korea,KOR,5.59378702637593,0.998274240256738
2014,YR2014,Kuwait,KWT,33.1829599245757,..
2014,YR2014,Latvia,LVA,-1.68957605283235,-1.8253395280535
2014,YR2014,Liechtenstein,LIE,..,..
2014,YR2014,Lithuania,LTU,3.405202181991,-0.722776173877421
2014,YR2014,Luxembourg,LUX,4.92857348332831,1.06325534613695
2014,YR2014,Chinaa,MAC,32.7056220852265,24.1603885853925
2014,YR2014,Malta,MLT,8.53005419500249,-1.56541427582492
2014,YR2014,Monaco,MCO,..,..
2014,YR2014,Nauru,NRU,24.8718662123642,8.13064968421047
2014,YR2014,Netherlands,NLD,8.51330467344969,-2.02930490201918
2014,YR2014,New Caledonia,NCL,-12.2281817416808,..
2014,YR2014,New Zealand,NZL,-3.0916687402964,-0.437499484897185
2014,YR2014,Northern Mariana Islands,MNP,..,..
2014,YR2014,Norway,NOR,11.0280003553635,9.39269246762145
2014,YR2014,Oman,OMN,4.5366833659075,..
2014,YR2014,Panama,PAN,-13.3754089152882,-3.62993461345257
2014,YR2014,Poland,POL,-2.61983410898738,-3.36444656635757
2014,YR2014,Portugal,PRT,0.148261272470475,-7.73437707260459
2014,YR2014,Puerto Rico,PRI,..,..
2014,YR2014,Qatar,QAT,23.959261142364,..
2014,YR2014,Romania,ROU,-0.283923010251735,-1.70122945379294
2014,YR2014,San Marino,SMR,..,..
2014,YR2014,Saudi Arabia,SAU,9.7518570035561,-3.5419917187291
2014,YR2014,Seychelles,SYC,-22.3701874147176,1.4735281444523
2014,YR2014,Singapore,SGP,17.9509218958808,7.10182958727192
2014,YR2014,Sint Maarten (Dutch part),SXM,-8.89771197846566,..
2014,YR2014,Slovak Republic,SVK,1.18592555346298,-3.04102333108936
2014,YR2014,Slovenia,SVN,5.0974703127911,-5.37502073906426
2014,YR2014,Spain,ESP,1.65271020320707,..
2014,YR2014,St. Kitts and Nevis,KNA,0.309734421216597,9.38054876210258
2014,YR2014,St. Martin (French part),MAF,..,..
2014,YR2014,Sweden,SWE,4.20942716179907,-1.11124468721902
2014,YR2014,Switzerland,CHE,7.45473012907437,0.320545798628405
2014,YR2014,Trinidad and Tobago,TTO,15.0293891110266,-1.83175364335737
2014,YR2014,Turks and Caicos Islands,TCA,12.8234206601412,..
2014,YR2014,United Arab Emirates,ARE,..,-0.0858737049836089
2014,YR2014,United Kingdom,GBR,-5.09986271082268,-6.87264745794873
2014,YR2014,United States,USA,-2.10805505161045,-3.72181757928489
2014,YR2014,Uruguay,URY,-3.21193323073768,-2.31769768787215
2014,YR2014,Virgin Islands (U.S.),VIR,..,..
2015,YR2015,Andorra,AND,..,..
2015,YR2015,Antigua and Barbuda,ATG,2.21133702228783,..
2015,YR2015,Aruba,ABW,3.73558223981902,..
