iso3;iso2;imfn;country;region;income;year;ai01;ai02;ai30;ai31;di01;di12;di14;dm01;dm02;dm03;dm05;dm12;ei01;si02;si04;sm01;oi02;oi08;oi09;oi19;om01;om02;;;;;;;;;
SUR;SR;366;Suriname;Latin America & Caribbean;Upper middle income;1981;;;;;22.95;22.95;30.73;;;;;;;;89.69;;23.95;;;0;;;;;;;;;;;
SUR;SR;366;Suriname;Latin America & Caribbean;Upper middle income;1982;;;;;25.11;25.11;33.62;;;;;;;;98.23;;24.59;;;0;;;;;;;;;;;
SUR;SR;366;Suriname;Latin America & Caribbean;Upper middle income;1983;;;;;26.22;26.22;35.09;;;;;;;;89.18;;29.65;;;0;;;;;;;;;;;
SUR;SR;366;Suriname;Latin America & Caribbean;Upper middle income;1984;;;;;27.13;27.13;36.31;;;;;;;;73.19;;37.09;;;0;;;;;;;;;;;
SUR;SR;366;Suriname;Latin America & Caribbean;Upper middle income;1985;;;;;29.51;29.51;39.51;;;;;;;;59.10;;48.38;;;0;;;;;;;;;;;
SUR;SR;366;Suriname;Latin America & Caribbean;Upper middle income;1986;;;;;30.51;30.51;40.83;;;;;;;;48.94;;59.97;;;0;;;;;;;;;;;
SUR;SR;366;Suriname;Latin America & Caribbean;Upper middle income;1987;;;;;29.48;29.48;39.44;;;;;;;;51.82;;60.04;;;0;;;;;;;;;;;
SUR;SR;366;Suriname;Latin America & Caribbean;Upper middle income;1988;;;;;29.73;29.73;40.43;;;;;;;;43.60;;60.93;;;0;;;;;;;;;;;
SUR;SR;366;Suriname;Latin America & Caribbean;Upper middle income;1989;;;;;31.56;31.56;42.78;;;;;;;;45.37;;63.09;;;0;;;;;;;;;;;
SUR;SR;366;Suriname;Latin America & Caribbean;Upper middle income;1990;;;;;27.98;27.98;37.82;;;;;;;;51.08;;51.37;;;0;;;;;;;;;;;
SUR;SR;366;Suriname;Latin America & Caribbean;Upper middle income;1991;;;;;30.16;30.16;40.72;;;;;;;;48.27;;57.01;;;0;;;;;;;;;;;
SUR;SR;366;Suriname;Latin America & Caribbean;Upper middle income;1992;;;;;30.34;30.34;40.62;;;;;;;;51.96;;51.25;;;0;;;;;;;;;;;
SUR;SR;366;Suriname;Latin America & Caribbean;Upper middle income;1993;;;;;16.06;16.06;21.50;;;;;;;;52.63;;33.09;;;0;;;;;;;;;;;
SUR;SR;366;Suriname;Latin America & Caribbean;Upper middle income;1994;;;;;6.12;6.12;8.20;;;;;;;;34.51;;15.64;;;0;;;;;;;;;;;
SUR;SR;366;Suriname;Latin America & Caribbean;Upper middle income;1995;;;;;4.90;4.90;6.59;;;;;;;;28.71;;12.65;;;0;;;;;;;;;;;
SUR;SR;366;Suriname;Latin America & Caribbean;Upper middle income;1996;;;;;9.84;9.84;13.19;;;;;;;;42.37;;16.82;;;0;;;;;;;;;;;
SUR;SR;366;Suriname;Latin America & Caribbean;Upper middle income;1997;;;;;12.78;12.78;17.17;;;;;;;;54.72;;19.65;;2.27;0;;;;;;;;;;;
SUR;SR;366;Suriname;Latin America & Caribbean;Upper middle income;1998;;;;;13.28;13.28;18.18;;;;;;;;54.43;;21.41;;1.98;0;;;;;;;;;;;
SUR;SR;366;Suriname;Latin America & Caribbean;Upper middle income;1999;;;;;10.47;10.47;14.53;;;;;;;;71.20;;15.65;;2.37;0;;;;;;;;;;;
SUR;SR;366;Suriname;Latin America & Caribbean;Upper middle income;2000;;;;;5.57;5.57;7.91;;;;;;;;38.64;;16.25;;1.69;0;;;;;;;;;;;
SUR;SR;366;Suriname;Latin America & Caribbean;Upper middle income;2001;;;;;6.20;6.20;8.79;;;;;;;;34.12;;14.93;;1.92;0;;;;;;;;;;;
SUR;SR;366;Suriname;Latin America & Caribbean;Upper middle income;2002;;;;;12.44;12.44;15.97;;;;;;;;26.88;;30.22;;1.46;0;;;;;;;;;;;
SUR;SR;366;Suriname;Latin America & Caribbean;Upper middle income;2003;;;;;13.49;13.49;17.23;;;;;;;;39.36;;29.66;;1.26;0;;;;;;;;;;;
SUR;SR;366;Suriname;Latin America & Caribbean;Upper middle income;2004;;10.66;;;14.80;14.80;18.76;;;;;;;;39.77;;32.62;;1.08;0;;;;;;;;;;;
SUR;SR;366;Suriname;Latin America & Caribbean;Upper middle income;2005;;10.79;;;15.39;15.39;19.32;;;;;;;;45.49;;29.92;;;0;;;;;;;;;;;
SUR;SR;366;Suriname;Latin America & Caribbean;Upper middle income;2006;;10.61;;;16.64;16.64;17.49;;;;;;;;46.86;;31.47;;;0;;;;;;;;;;;
SUR;SR;366;Suriname;Latin America & Caribbean;Upper middle income;2007;;10.71;;;19.88;19.88;21.36;;;;;;;;46.99;;36.62;;;0;;;;;;;;;;;
SUR;SR;366;Suriname;Latin America & Caribbean;Upper middle income;2008;;10.52;;;22.34;22.34;23.86;;;;;;;;59.55;;34.01;;;0;;;;;;;;;;;
SUR;SR;366;Suriname;Latin America & Caribbean;Upper middle income;2009;;10.62;;;24.30;24.30;24.41;;;;;;5.00;;55.46;;40.02;;;0;;;;;;;;;;;
SUR;SR;366;Suriname;Latin America & Caribbean;Upper middle income;2010;;11.24;44.40;149.50;23.91;23.91;24.02;;;;;;5.36;;58.85;;38.81;;;0;;;;;;;;;;;
SUR;SR;366;Suriname;Latin America & Caribbean;Upper middle income;2011;;11.06;;;23.57;23.57;23.66;;;;;;5.20;;57.35;;39.59;;;0;;;;;;;;;;;
SUR;SR;366;Suriname;Latin America & Caribbean;Upper middle income;2012;;10.89;;;24.12;24.12;24.19;;;;;;5.00;;53.43;;42.11;;;0;;;;;;;;;;;
SUR;SR;366;Suriname;Latin America & Caribbean;Upper middle income;2013;;12.26;;;27.74;27.74;27.82;;;;;;5.33;;53.60;;47.63;;;0;;;;;;;;;;;
SUR;SR;366;Suriname;Latin America & Caribbean;Upper middle income;2014;;12.33;;;29.66;29.66;29.73;;;;;;5.28;;58.41;;49.21;;;0;;;;;;;;;;;
SUR;SR;366;Suriname;Latin America & Caribbean;Upper middle income;2015;1082.66;10.92;;;36.05;36.05;33.73;;;;;;4.90;;54.72;;58.28;;;0;;;;;;;;;;;
SUR;SR;366;Suriname;Latin America & Caribbean;Upper middle income;2016;1255.55;11.26;;;38.46;38.46;36.33;;;;;;3.42;;47.76;;76.52;16.58;16.58;0;;;;;;;;;;;
SUR;SR;366;Suriname;Latin America & Caribbean;Upper middle income;2017;1153.09;11.59;;;31.54;31.54;28.29;;;;;;3.91;;47.13;;67.14;;15.31;0;;;;;;;;;;;
SUR;SR;366;Suriname;Latin America & Caribbean;Upper middle income;2018;1310.08;11.68;88.40;241.50;27.94;27.94;24.28;;;;;15.64;3.63;;42.53;;67.89;;13.76;;;;;;;;;;;;
SUR;SR;366;Suriname;Latin America & Caribbean;Upper middle income;2019;1477.42;11.53;;;26.50;26.50;23.28;;;;;;;;40.10;;65.78;2.96;15.99;;;;;;;;;;;;
SUR;SR;366;Suriname;Latin America & Caribbean;Upper middle income;2020;;;;;26.39;26.39;26.45;;;;;;;;29.67;;82.55;;17.73;;;;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;1960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;1961;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;1962;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;1963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;1964;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;1965;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;1966;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;1967;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;1968;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;1969;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;1970;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;1971;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;1972;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;1973;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;1974;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;1975;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;1976;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;1977;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;1978;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;1979;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;1980;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;1981;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;1982;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;1983;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;1984;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;1985;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;1986;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;1987;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;1988;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;1989;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;1990;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;1991;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;1992;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;1993;;;;;55.14;55.14;;15.90;0.02;;;;;;95.81;;53.68;;;0;1.69;;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;1994;;;;;39.38;39.38;;14.56;0.87;;;;;;81.48;59.64;52.61;;;0;2.43;128.81;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;1995;;;;;35.57;35.57;;4.65;3.23;;0.94;;;;65.65;47.65;53.15;;;0;2.80;-25.33;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;1996;;;;;42.23;42.23;;4.33;9.34;;1.77;;;;67.01;29.08;55.16;;;0;2.61;-1.92;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;1997;;;;;54.19;54.19;;4.91;8.55;;1.70;;;;85.49;16.87;53.84;;;0;1.86;12.90;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;1998;;;;;52.36;52.36;;2.18;3.39;;2.94;;;31.60;99.05;20.22;51.96;;;1;1.86;-8.96;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;1999;;;;;53.47;53.47;;1.51;1.57;;2.79;;;23.70;96.37;24.71;53.93;;;1;1.48;-40.44;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;2000;;;;;50.24;50.24;;1.50;1.83;;3.61;;3.68;13.70;90.08;28.66;55.97;;;1;1.30;-24.69;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;2001;;;;;36.67;36.67;;1.77;3.10;;2.81;;2.97;12.30;74.54;27.71;57.13;;;1;1.67;7.05;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;2002;;;;;38.69;38.69;;2.64;2.51;;3.19;;4.10;7.90;66.53;21.76;54.68;;;1;2.05;29.01;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;2003;;;;;30.33;30.33;;2.77;1.59;;2.71;;3.46;3.70;62.31;22.98;53.95;;;0;1.67;19.80;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;2004;;25.22;;;29.21;29.21;;4.20;1.31;;2.34;;2.79;2.60;56.16;22.39;51.61;;;0;1.49;31.07;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;2005;;25.71;;;34.28;34.28;;3.91;0.11;;1.63;;2.64;5.00;63.89;18.40;47.95;;;0;1.30;104.11;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;2006;;26.30;;;33.73;33.73;33.75;8.25;0.14;;1.11;;2.55;3.20;73.80;18.44;46.83;;;0;34.80;17.45;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;2007;;25.96;;;37.35;37.35;37.38;7.99;0.04;;0.68;;2.87;2.50;71.28;13.04;47.32;;;0;29.77;-1.28;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;2008;;27.79;;;40.66;40.66;40.68;5.36;0.02;;0.58;;2.55;2.50;75.33;11.47;50.17;;;0;23.24;8.47;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;2009;;26.46;77.50;122.30;44.87;44.87;44.89;5.72;0.20;;0.68;1.62;2.82;5.30;90.58;21.04;48.82;;9.54;0;19.86;-25.08;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;2010;;26.29;;;44.67;44.67;44.69;4.61;0.34;;0.63;0.70;3.04;5.84;93.43;27.42;46.51;;10.23;0;16.69;-29.32;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;2011;;25.97;;;46.20;46.20;46.22;5.48;0.46;;0.29;0.12;4.43;5.61;101.11;21.12;44.43;;11.70;0;27.23;-2.97;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;2012;;26.63;;;46.23;46.23;46.25;5.71;0.08;;0.31;0.14;3.76;5.22;98.72;16.02;46.50;;16.27;0;12.76;-12.71;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;2013;;26.89;76.20;154.50;47.79;47.79;47.81;5.68;0.05;;3.97;0.92;3.44;5.14;96.53;14.28;48.65;2.56;22.11;0;12.38;-5.15;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;2014;;27.98;;;49.67;49.67;49.69;5.31;0.01;;4.35;0.31;3.35;5.35;98.73;17.27;48.90;-0.71;18.86;0;;9.04;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;2015;;28.26;;;52.72;52.72;52.73;;;;5.07;1.83;2.81;4.87;96.88;21.26;51.84;;18.70;0;;20.85;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;2016;;28.25;;;57.06;57.06;57.07;;;;4.85;1.75;2.69;4.44;101.24;19.02;53.72;;16.31;0;;25.16;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;2017;;26.91;;;60.20;60.20;60.21;;;;5.18;0.40;2.65;3.70;104.61;15.83;55.00;;15.61;0;;0.92;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;2018;;25.60;;;62.07;62.07;62.07;;;;4.53;1.30;2.13;3.08;108.20;16.20;55.37;-1.36;12.27;;;5.27;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;2019;;24.81;68.90;167.10;62.87;62.87;62.87;;;;4.99;0.20;1.96;2.87;107.02;15.41;57.48;0.14;12.31;;;2.99;;;;;;;;;
SVK;SK;936;Slovak Republic;Europe & Central Asia;High income;2020;;;;;67.59;67.59;67.59;;;;;;;;105.48;15.51;62.98;-0.01;10.00;;;0.15;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;1960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;1961;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;1962;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;1963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;1964;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;1965;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;1966;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;1967;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;1968;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;1969;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;1970;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;1971;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;1972;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;1973;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;1974;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;1975;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;1976;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;1977;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;1978;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;1979;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;1980;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;1981;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;1982;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;1983;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;1984;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;1985;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;1986;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;1987;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;1988;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;1989;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;1990;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;1991;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;1992;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;1993;;;;;;;;;;;;;;;;;;;;0;8.03;;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;1994;;;;;;;;;;;;;;;;;;;;0;8.55;;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;1995;;;;;24.60;24.60;;;1.63;;;;;;67.46;;30.88;;;0;11.06;;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;1996;;;;;25.61;25.61;;;2.30;;;;;;70.64;;33.64;;;0;22.63;;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;1997;;;;;25.40;25.40;;9.03;2.50;;;;;;66.04;;36.54;;;0;39.28;;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;1998;;;;;29.54;29.54;;13.48;3.64;;;;;5.40;66.95;;39.49;;;0;45.42;;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;1999;;;;;32.73;32.73;;12.57;3.74;;;;;5.20;73.67;;40.01;;;0;65.56;;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;2000;;;;;35.20;35.20;;15.28;3.15;;;;4.64;6.50;74.21;;44.02;;;0;74.91;;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;2001;;;;;37.24;37.24;;16.58;4.63;;0.05;;3.68;;67.37;;51.31;;;0;75.80;;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;2002;;;;;38.07;38.07;;23.75;3.94;;0.13;;4.12;3.90;69.37;;52.13;;;0;67.69;;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;2003;;;;;40.60;40.60;;24.07;1.69;;0.16;;3.05;3.70;74.96;;50.83;;;0;67.14;;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;2004;;40.97;;;44.61;44.61;0.19;28.12;2.24;;0.32;;4.24;3.00;92.02;10.89;46.26;;;0;70.10;41.83;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;2005;;40.09;;;52.28;52.28;52.29;21.82;1.31;;0.26;;2.83;2.50;100.17;9.85;47.35;;;0;57.99;12.93;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;2006;;39.65;;;60.01;60.01;60.01;38.45;2.68;;0.31;;2.66;;112.45;10.77;48.26;;;0;49.83;19.35;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;2007;;40.22;;;71.06;71.06;71.06;60.12;6.12;;0.92;;2.56;;127.74;14.35;48.60;0.30;8.12;0;43.11;80.07;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;2008;;39.38;;;76.40;76.40;76.40;21.24;2.43;;0.75;0.01;2.40;4.20;150.65;21.71;47.83;;9.11;1;41.56;2.82;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;2009;;39.58;54.90;115.70;83.07;83.07;83.07;24.10;2.05;;7.21;1.45;2.19;5.80;162.58;30.92;50.32;0.66;15.58;1;37.26;-50.67;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;2010;;38.76;;;85.05;85.05;85.06;19.58;1.01;;9.77;1.42;2.20;8.21;162.40;19.82;51.88;0.15;16.55;1;35.15;-5.57;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;2011;;38.32;;;81.84;81.84;81.85;12.28;0.99;;9.72;1.94;2.24;11.81;158.88;12.90;52.16;;14.72;1;32.15;-16.59;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;2012;;38.47;;;79.27;79.27;79.27;13.90;0.86;;5.30;1.03;2.14;15.18;156.07;17.04;52.48;4.83;15.79;1;29.65;-25.95;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;2013;;34.43;67.20;152.20;65.34;65.34;65.35;14.73;0.85;;5.65;1.42;1.85;13.31;140.07;18.67;51.79;;23.22;0;26.70;8.98;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;2014;;31.83;;;54.50;54.50;54.50;15.06;1.47;;7.04;0.44;2.30;11.73;110.05;16.54;53.73;-0.12;35.24;0;24.73;21.66;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;2015;;31.18;;;49.88;49.88;49.89;14.01;0.85;;4.78;0.33;2.00;9.96;93.81;14.33;54.74;;36.34;0;22.29;0.28;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;2016;;30.63;;;46.64;46.64;46.64;11.76;0.68;;3.41;1.53;1.73;5.07;83.47;12.02;56.61;-0.72;33.78;0;18.40;-6.34;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;2017;;29.46;;;45.06;45.06;45.06;13.04;0.83;;2.08;0.62;2.24;3.20;78.60;10.42;56.69;-2.42;28.84;0;16.94;10.24;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;2018;;27.92;;;43.32;43.32;43.32;13.42;0.69;;1.31;;2.03;6.01;75.26;9.91;57.07;0.16;21.03;;14.95;7.98;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;2019;;27.47;68.00;154.90;42.45;42.45;42.46;14.63;0.28;;1.67;0.46;1.93;3.36;72.46;9.19;57.84;0.40;16.45;;13.89;2.63;;;;;;;;;
SVN;SI;961;Slovenia;Europe & Central Asia;High income;2020;;;;;43.95;43.95;43.95;15.98;0.87;;;;1.97;;65.26;16.02;67.65;;18.09;;12.86;-0.92;;;;;;;;;
SWE;SE;144;Sweden;Europe & Central Asia;High income;1960;;;;;35.75;35.75;35.83;;;;;;;;76.40;;46.46;;;;;;;;;;;;;;
SWE;SE;144;Sweden;Europe & Central Asia;High income;1961;;;;;34.91;34.91;34.99;;;;;;;;74.75;;45.46;;;;;;;;;;;;;;
SWE;SE;144;Sweden;Europe & Central Asia;High income;1962;;;;;35.29;35.29;35.38;;;;;;;;73.95;;46.22;;;;;;;;;;;;;;
SWE;SE;144;Sweden;Europe & Central Asia;High income;1963;;;;;37.37;37.37;37.67;;;;;;;;75.24;;46.55;;;;;;;;;;;;;;
SWE;SE;144;Sweden;Europe & Central Asia;High income;1964;;;;;36.74;52.40;36.90;;;;;;;;78.44;;44.79;;;;;;;;;;;;;;
SWE;SE;144;Sweden;Europe & Central Asia;High income;1965;;;;;37.22;53.98;37.57;;;;;;;;81.50;;43.34;;;;;;;;;;;;;;
