Country;Variable;Percentile;Year;Value
Switzerland;"shweal_p99p100_z_CH
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1983;
Switzerland;"shweal_p99p100_z_CH
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1984;
Switzerland;"shweal_p99p100_z_CH
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1985;
Switzerland;"shweal_p99p100_z_CH
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1986;
Switzerland;"shweal_p99p100_z_CH
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1987;
Switzerland;"shweal_p99p100_z_CH
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1988;
Switzerland;"shweal_p99p100_z_CH
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1989;
Switzerland;"shweal_p99p100_z_CH
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1990;
Switzerland;"shweal_p99p100_z_CH
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1991;0.2251
Switzerland;"shweal_p99p100_z_CH
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1992;
Switzerland;"shweal_p99p100_z_CH
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1993;
Switzerland;"shweal_p99p100_z_CH
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1994;
Switzerland;"shweal_p99p100_z_CH
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1995;0.2562
Switzerland;"shweal_p99p100_z_CH
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1996;0.2648
Switzerland;"shweal_p99p100_z_CH
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1997;0.2653
Switzerland;"shweal_p99p100_z_CH
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1998;0.2587
Switzerland;"shweal_p99p100_z_CH
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1999;0.2722
Switzerland;"shweal_p99p100_z_CH
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2000;0.2687
Switzerland;"shweal_p99p100_z_CH
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2001;0.2689
Switzerland;"shweal_p99p100_z_CH
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2002;0.2667
Switzerland;"shweal_p99p100_z_CH
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2003;0.261
Switzerland;"shweal_p99p100_z_CH
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2004;0.2568
Switzerland;"shweal_p99p100_z_CH
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2005;0.2658
Switzerland;"shweal_p99p100_z_CH
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2006;0.2709
Switzerland;"shweal_p99p100_z_CH
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2007;0.2802
Switzerland;"shweal_p99p100_z_CH
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2008;0.2773
Switzerland;"shweal_p99p100_z_CH
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2009;0.2763
Switzerland;"shweal_p99p100_z_CH
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2010;0.2816
Switzerland;"shweal_p99p100_z_CH
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2011;0.279
Switzerland;"shweal_p99p100_z_CH
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2012;0.2837
Switzerland;"shweal_p99p100_z_CH
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2013;0.292
Switzerland;"shweal_p99p100_z_CH
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2014;0.3016
Switzerland;"shweal_p99p100_z_CH
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2015;0.306
Switzerland;"shweal_p99p100_z_CH
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2016;0.3066
Switzerland;"shweal_p99p100_z_CH
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2017;0.3112
Switzerland;"shweal_p99p100_z_CH
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2018;0.3126
Switzerland;"shweal_p99p100_z_CH
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2019;0.3079
Switzerland;"shweal_p99p100_z_CH
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2020;0.304
Switzerland;"shweal_p99p100_z_CH
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2021;0.315
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1960;
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1961;
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1962;
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1963;
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1964;
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1965;
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1966;
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1967;
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1968;
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1969;
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1970;
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1971;
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1972;
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1973;
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1974;
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1975;
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1976;
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1977;
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1978;
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1979;
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1980;
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1981;0.5463
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1982;
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1983;
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1984;
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1985;
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1986;
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1987;
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1988;
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1989;
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1990;
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1991;0.5454
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1992;
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1993;
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1994;
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1995;0.5737
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1996;0.5794
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1997;0.5808
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1998;0.5773
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1999;0.5847
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2000;0.5831
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2001;0.5841
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2002;0.5835
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2003;0.5803
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2004;0.5757
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2005;0.5814
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2006;0.5843
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2007;0.5942
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2008;0.5901
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2009;0.5903
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2010;0.5938
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2011;0.5962
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2012;0.5999
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2013;0.6075
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2014;0.6156
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2015;0.621
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2016;0.6231
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2017;0.6263
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2018;0.6272
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2019;0.6246
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2020;0.6225
Switzerland;"shweal_p90p100_z_CH
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2021;0.6285
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;1960;
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;1961;0.1377
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;1962;
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;1963;0.1347
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;1964;
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;1965;0.1371
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;1966;
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;1967;0.1389
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;1968;
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;1969;0.1364
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;1970;
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;1971;0.1233
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;1972;
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;1973;0.1109
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;1974;
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;1975;0.1072
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;1976;
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;1977;0.106
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;1978;
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;1979;0.106
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;1980;0.1073
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;1981;0.1073
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;1982;0.1101
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;1983;0.1131
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;1984;0.1131
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;1985;0.113
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;1986;0.1137
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;1987;0.1142
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;1988;0.1117
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;1989;0.1091
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;1990;0.1091
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;1991;0.103
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;1992;0.0958
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;1993;0.0967
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;1994;0.0985
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;1995;0.0982
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;1996;0.1089
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;1997;0.1136
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;1998;0.1154
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;1999;0.1096
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;2000;0.1132
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;2001;0.1054
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;2002;0.095
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;2003;0.1133
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;2004;0.1181
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;2005;0.1276
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;2006;0.1325
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;2007;0.1178
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;2008;0.1007
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;2009;0.1054
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;2010;0.1213
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;2011;0.1235
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;2012;0.1133
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;2013;0.1123
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;2014;0.1126
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;2015;0.1171
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;2016;0.1155
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;2017;0.1076
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;2018;0.1102
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;2019;0.1152
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;2020;0.1146
Switzerland;"sptinc_p99p100_z_CH
Pre-tax national income 
Top 1% | share
";p99p100;2021;0.1146
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;1960;
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;1961;0.3273
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;1962;
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;1963;0.326
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;1964;
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;1965;0.3331
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;1966;
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;1967;0.3373
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;1968;
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;1969;0.3352
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;1970;
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;1971;0.3194
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;1972;
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;1973;0.3124
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;1974;
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;1975;0.3087
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;1976;
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;1977;0.3083
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;1978;
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;1979;0.3081
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;1980;0.3124
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;1981;0.3123
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;1982;0.3146
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;1983;0.3172
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;1984;0.3188
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;1985;0.3202
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;1986;0.3203
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;1987;0.32
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;1988;0.3167
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;1989;0.3134
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;1990;0.3122
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;1991;0.3046
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;1992;0.2961
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;1993;0.2978
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;1994;0.2989
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;1995;0.2977
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;1996;0.3133
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;1997;0.3188
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;1998;0.3229
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;1999;0.3166
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;2000;0.3227
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;2001;0.3138
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;2002;0.3043
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;2003;0.3226
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;2004;0.329
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;2005;0.3414
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;2006;0.3486
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;2007;0.3352
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;2008;0.3118
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;2009;0.3168
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;2010;0.3364
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;2011;0.3389
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;2012;0.3288
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;2013;0.33
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;2014;0.3282
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;2015;0.3297
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;2016;0.328
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.3195
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;2018;0.3189
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;2019;0.3256
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;2020;0.3249
Switzerland;"sptinc_p90p100_z_CH
Pre-tax national income 
Top 10% | share
";p90p100;2021;0.3249
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1960;0.2898
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1961;0.2915
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1962;0.2913
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1963;0.2879
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1964;0.2846
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1965;0.2832
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1966;0.2818
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1967;0.2808
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1968;0.2967
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1969;0.2777
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1970;0.2708
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1971;0.2703
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1972;0.2683
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1973;0.257
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1974;0.2446
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1975;0.2406
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1976;0.2297
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1977;0.2303
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1978;0.2213
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1979;0.2358
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1980;0.2359
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1981;0.2424
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1982;0.2485
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1983;0.2427
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1984;0.2449
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1985;0.2478
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1986;0.2527
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1987;0.2696
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1988;0.2883
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1989;0.2896
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1990;0.2895
